step,method,q,seed,ablation,policy_mean_effort,theoretical_effort,effort_error
167936,TEL-PPO,45.0,46,baseline,37.55163252353668,35.35353535353535,2.1980971700013328
172032,TEL-PPO,45.0,46,baseline,37.89238631725311,35.35353535353535,2.5388509637177634
176128,TEL-PPO,45.0,46,baseline,37.51768171787262,35.35353535353535,2.1641463643372703
180224,TEL-PPO,45.0,46,baseline,37.4150812625885,35.35353535353535,2.0615459090531516
184320,TEL-PPO,45.0,46,baseline,37.112778425216675,35.35353535353535,1.7592430716813254
188416,TEL-PPO,45.0,46,baseline,37.027207016944885,35.35353535353535,1.6736716634095359
192512,TEL-PPO,45.0,46,baseline,36.856380105018616,35.35353535353535,1.5028447514832664
196608,TEL-PPO,45.0,46,baseline,36.68217062950134,35.35353535353535,1.3286352759659934
200704,TEL-PPO,45.0,46,baseline,36.60341501235962,35.35353535353535,1.2498796588242698
204800,TEL-PPO,45.0,46,baseline,36.32490038871765,35.35353535353535,0.971365035182302
208896,TEL-PPO,45.0,46,baseline,36.5558922290802,35.35353535353535,1.2023568755448508
212992,TEL-PPO,45.0,46,baseline,36.311376094818115,35.35353535353535,0.9578407412827659
217088,TEL-PPO,45.0,46,baseline,36.532461643218994,35.35353535353535,1.1789262896836448
221184,TEL-PPO,45.0,46,baseline,36.542487144470215,35.35353535353535,1.1889517909348655
225280,TEL-PPO,45.0,46,baseline,36.24728620052338,35.35353535353535,0.8937508469880271
229376,TEL-PPO,45.0,46,baseline,35.88416278362274,35.35353535353535,0.5306274300873923
233472,TEL-PPO,45.0,46,baseline,35.923832654953,35.35353535353535,0.5702973014176536
237568,TEL-PPO,45.0,46,baseline,36.27094924449921,35.35353535353535,0.9174138909638572
241664,TEL-PPO,45.0,46,baseline,36.21267378330231,35.35353535353535,0.8591384297669578
245760,TEL-PPO,45.0,46,baseline,36.032432317733765,35.35353535353535,0.6788969641984153
249856,TEL-PPO,45.0,46,baseline,35.86529195308685,35.35353535353535,0.5117565995515037
253952,TEL-PPO,45.0,46,baseline,36.127769947052,35.35353535353535,0.7742345935166526
258048,TEL-PPO,45.0,46,baseline,36.15777790546417,35.35353535353535,0.804242551928823
262144,TEL-PPO,45.0,46,baseline,36.43425703048706,35.35353535353535,1.0807216769517112
266240,TEL-PPO,45.0,46,baseline,36.57480776309967,35.35353535353535,1.221272409564321
270336,TEL-PPO,45.0,46,baseline,36.35251224040985,35.35353535353535,0.9989768868745017
274432,TEL-PPO,45.0,46,baseline,36.519983410835266,35.35353535353535,1.1664480572999167
278528,TEL-PPO,45.0,46,baseline,36.17027997970581,35.35353535353535,0.8167446261704612
282624,TEL-PPO,45.0,46,baseline,35.944801568984985,35.35353535353535,0.591266215449636
286720,TEL-PPO,45.0,46,baseline,35.7890784740448,35.35353535353535,0.43554312050945043
290816,TEL-PPO,45.0,46,baseline,35.720232129096985,35.35353535353535,0.3666967755616355
294912,TEL-PPO,45.0,46,baseline,35.66985726356506,35.35353535353535,0.3163219100297141
299008,TEL-PPO,45.0,46,baseline,35.359227657318115,35.35353535353535,0.005692303782765862
303104,TEL-PPO,45.0,46,baseline,35.023415088653564,35.35353535353535,0.3301202648817849
307200,TEL-PPO,45.0,46,baseline,34.76327657699585,35.35353535353535,0.5902587765394998
311296,TEL-PPO,45.0,46,baseline,34.424805641174316,35.35353535353535,0.928729712361033
315392,TEL-PPO,45.0,46,baseline,34.68390703201294,35.35353535353535,0.6696283215224099
319488,TEL-PPO,45.0,46,baseline,34.754714369773865,35.35353535353535,0.5988209837614846
0,TEL-PPO,55.0,42,baseline,51.708799600601196,28.92561983471074,22.783179765890456
4096,TEL-PPO,55.0,42,baseline,51.3680636882782,28.92561983471074,22.442443853567458
8192,TEL-PPO,55.0,42,baseline,51.09934210777283,28.92561983471074,22.173722273062086
12288,TEL-PPO,55.0,42,baseline,50.89325308799744,28.92561983471074,21.967633253286696
16384,TEL-PPO,55.0,42,baseline,50.42983293533325,28.92561983471074,21.50421310062251
20480,TEL-PPO,55.0,42,baseline,50.17179250717163,28.92561983471074,21.24617267246089
24576,TEL-PPO,55.0,42,baseline,49.88509714603424,28.92561983471074,20.9594773113235
28672,TEL-PPO,55.0,42,baseline,49.564775824546814,28.92561983471074,20.639155989836073
32768,TEL-PPO,55.0,42,baseline,49.19431805610657,28.92561983471074,20.268698221395827
36864,TEL-PPO,55.0,42,baseline,48.82552921772003,28.92561983471074,19.89990938300929
40960,TEL-PPO,55.0,42,baseline,48.38399589061737,28.92561983471074,19.45837605590663
45056,TEL-PPO,55.0,42,baseline,48.00328016281128,28.92561983471074,19.07766032810054
49152,TEL-PPO,55.0,42,baseline,47.678396105766296,28.92561983471074,18.752776271055556
53248,TEL-PPO,55.0,42,baseline,47.342851758003235,28.92561983471074,18.417231923292494
57344,TEL-PPO,55.0,42,baseline,46.9310998916626,28.92561983471074,18.005480056951857
61440,TEL-PPO,55.0,42,baseline,46.56960964202881,28.92561983471074,17.643989807318068
65536,TEL-PPO,55.0,42,baseline,46.18173837661743,28.92561983471074,17.25611854190669
69632,TEL-PPO,55.0,42,baseline,45.667144656181335,28.92561983471074,16.741524821470595
73728,TEL-PPO,55.0,42,baseline,45.50314247608185,28.92561983471074,16.577522641371107
77824,TEL-PPO,55.0,42,baseline,45.22067606449127,28.92561983471074,16.29505622978053
81920,TEL-PPO,55.0,42,baseline,44.849589467048645,28.92561983471074,15.923969632337904
86016,TEL-PPO,55.0,42,baseline,44.4512277841568,28.92561983471074,15.525607949446059
90112,TEL-PPO,55.0,42,baseline,44.00357902050018,28.92561983471074,15.077959185789442
94208,TEL-PPO,55.0,42,baseline,43.68378520011902,28.92561983471074,14.758165365408278
98304,TEL-PPO,55.0,42,baseline,43.24883222579956,28.92561983471074,14.32321239108882
102400,TEL-PPO,55.0,42,baseline,42.819398641586304,28.92561983471074,13.893778806875563
106496,TEL-PPO,55.0,42,baseline,42.426007986068726,28.92561983471074,13.500388151357985
110592,TEL-PPO,55.0,42,baseline,42.00766682624817,28.92561983471074,13.082046991537428
114688,TEL-PPO,55.0,42,baseline,41.731083393096924,28.92561983471074,12.805463558386183
118784,TEL-PPO,55.0,42,baseline,41.51214361190796,28.92561983471074,12.586523777197218
122880,TEL-PPO,55.0,42,baseline,41.72239303588867,28.92561983471074,12.796773201177931
126976,TEL-PPO,55.0,42,baseline,41.2350594997406,28.92561983471074,12.30943966502986
131072,TEL-PPO,55.0,42,baseline,40.86490273475647,28.92561983471074,11.939282900045729
135168,TEL-PPO,55.0,42,baseline,40.5337780714035,28.92561983471074,11.608158236692763
139264,TEL-PPO,55.0,42,baseline,40.07665514945984,28.92561983471074,11.151035314749098
143360,TEL-PPO,55.0,42,baseline,40.12644588947296,28.92561983471074,11.20082605476222
147456,TEL-PPO,55.0,42,baseline,39.64267075061798,28.92561983471074,10.71705091590724
151552,TEL-PPO,55.0,42,baseline,39.38511908054352,28.92561983471074,10.459499245832777
155648,TEL-PPO,55.0,42,baseline,39.02232646942139,28.92561983471074,10.096706634710646
159744,TEL-PPO,55.0,42,baseline,39.010509848594666,28.92561983471074,10.084890013883925
163840,TEL-PPO,55.0,42,baseline,38.51405084133148,28.92561983471074,9.588431006620741
167936,TEL-PPO,55.0,42,baseline,38.027843832969666,28.92561983471074,9.102223998258925
172032,TEL-PPO,55.0,42,baseline,37.78293430805206,28.92561983471074,8.857314473341322
176128,TEL-PPO,55.0,42,baseline,37.97672986984253,28.92561983471074,9.051110035131789
180224,TEL-PPO,55.0,42,baseline,37.746670842170715,28.92561983471074,8.821051007459975
184320,TEL-PPO,55.0,42,baseline,37.8699004650116,28.92561983471074,8.944280630300856
188416,TEL-PPO,55.0,42,baseline,37.36315965652466,28.92561983471074,8.437539821813917
192512,TEL-PPO,55.0,42,baseline,36.994072794914246,28.92561983471074,8.068452960203505
196608,TEL-PPO,55.0,42,baseline,36.70604228973389,28.92561983471074,7.780422455023146
200704,TEL-PPO,55.0,42,baseline,36.30634248256683,28.92561983471074,7.380722647856093
204800,TEL-PPO,55.0,42,baseline,35.92497110366821,28.92561983471074,6.999351268957472
208896,TEL-PPO,55.0,42,baseline,35.77384948730469,28.92561983471074,6.848229652593947
212992,TEL-PPO,55.0,42,baseline,35.29767394065857,28.92561983471074,6.372054105947829
217088,TEL-PPO,55.0,42,baseline,35.02189815044403,28.92561983471074,6.09627831573329
221184,TEL-PPO,55.0,42,baseline,34.712690114974976,28.92561983471074,5.787070280264235
225280,TEL-PPO,55.0,42,baseline,34.74825620651245,28.92561983471074,5.8226363718017105
229376,TEL-PPO,55.0,42,baseline,34.307095408439636,28.92561983471074,5.3814755737288955
233472,TEL-PPO,55.0,42,baseline,33.96343290805817,28.92561983471074,5.037813073347426
237568,TEL-PPO,55.0,42,baseline,34.22668278217316,28.92561983471074,5.301062947462416
241664,TEL-PPO,55.0,42,baseline,34.27785933017731,28.92561983471074,5.352239495466566
245760,TEL-PPO,55.0,42,baseline,34.48343575000763,28.92561983471074,5.557815915296889
249856,TEL-PPO,55.0,42,baseline,33.97768437862396,28.92561983471074,5.052064543913222
253952,TEL-PPO,55.0,42,baseline,33.84862840175629,28.92561983471074,4.923008567045546
258048,TEL-PPO,55.0,42,baseline,33.405232429504395,28.92561983471074,4.479612594793654
262144,TEL-PPO,55.0,42,baseline,33.421409130096436,28.92561983471074,4.495789295385695
266240,TEL-PPO,55.0,42,baseline,33.44510793685913,28.92561983471074,4.51948810214839
270336,TEL-PPO,55.0,42,baseline,33.15240442752838,28.92561983471074,4.226784592817641
274432,TEL-PPO,55.0,42,baseline,32.856857776641846,28.92561983471074,3.931237941931105
278528,TEL-PPO,55.0,42,baseline,32.5994610786438,28.92561983471074,3.673841243933058
282624,TEL-PPO,55.0,42,baseline,32.89252519607544,28.92561983471074,3.9669053613646987
286720,TEL-PPO,55.0,42,baseline,32.599544525146484,28.92561983471074,3.6739246904357437
290816,TEL-PPO,55.0,42,baseline,32.53163397312164,28.92561983471074,3.6060141384109023
294912,TEL-PPO,55.0,42,baseline,32.24823772907257,28.92561983471074,3.32261789436183
299008,TEL-PPO,55.0,42,baseline,31.9643497467041,28.92561983471074,3.038729911993361
303104,TEL-PPO,55.0,42,baseline,31.57285451889038,28.92561983471074,2.64723468417964
307200,TEL-PPO,55.0,42,baseline,31.573867797851562,28.92561983471074,2.648247963140822
311296,TEL-PPO,55.0,42,baseline,31.80791437625885,28.92561983471074,2.8822945415481094
315392,TEL-PPO,55.0,42,baseline,31.57309591770172,28.92561983471074,2.6474760829909805
319488,TEL-PPO,55.0,42,baseline,31.724262237548828,28.92561983471074,2.7986424028380874
323584,TEL-PPO,55.0,42,baseline,31.49332106113434,28.92561983471074,2.5677012264235977
327680,TEL-PPO,55.0,42,baseline,31.614068150520325,28.92561983471074,2.688448315809584
331776,TEL-PPO,55.0,42,baseline,31.780776381492615,28.92561983471074,2.855156546781874
335872,TEL-PPO,55.0,42,baseline,31.385967135429382,28.92561983471074,2.4603473007186416
339968,TEL-PPO,55.0,42,baseline,31.29749298095703,28.92561983471074,2.3718731462462905
344064,TEL-PPO,55.0,42,baseline,31.528428196907043,28.92561983471074,2.6028083621963027
348160,TEL-PPO,55.0,42,baseline,31.696996092796326,28.92561983471074,2.771376258085585
352256,TEL-PPO,55.0,42,baseline,31.902045011520386,28.92561983471074,2.976425176809645
356352,TEL-PPO,55.0,42,baseline,31.68473243713379,28.92561983471074,2.7591126024230483
360448,TEL-PPO,55.0,42,baseline,31.683117151260376,28.92561983471074,2.7574973165496353
364544,TEL-PPO,55.0,42,baseline,31.648728251457214,28.92561983471074,2.7231084167464736
368640,TEL-PPO,55.0,42,baseline,31.22745454311371,28.92561983471074,2.3018347084029678
372736,TEL-PPO,55.0,42,baseline,30.997934937477112,28.92561983471074,2.072315102766371
376832,TEL-PPO,55.0,42,baseline,30.80519735813141,28.92561983471074,1.879577523420668
380928,TEL-PPO,55.0,42,baseline,30.614149570465088,28.92561983471074,1.6885297357543472
385024,TEL-PPO,55.0,42,baseline,30.535313487052917,28.92561983471074,1.6096936523421768
389120,TEL-PPO,55.0,42,baseline,30.303320288658142,28.92561983471074,1.3777004539474014
393216,TEL-PPO,55.0,42,baseline,30.192485451698303,28.92561983471074,1.2668656169875625
397312,TEL-PPO,55.0,42,baseline,30.00490963459015,28.92561983471074,1.0792897998794082
401408,TEL-PPO,55.0,42,baseline,30.15950322151184,28.92561983471074,1.2338833868011
405504,TEL-PPO,55.0,42,baseline,29.92933690547943,28.92561983471074,1.0037170707686904
409600,TEL-PPO,55.0,42,baseline,29.68704104423523,28.92561983471074,0.7614212095244888
413696,TEL-PPO,55.0,42,baseline,29.96770441532135,28.92561983471074,1.0420845806106094
417792,TEL-PPO,55.0,42,baseline,29.98458445072174,28.92561983471074,1.058964616011
421888,TEL-PPO,55.0,42,baseline,29.791831970214844,28.92561983471074,0.866212135504103
425984,TEL-PPO,55.0,42,baseline,29.74267303943634,28.92561983471074,0.8170532047255996
430080,TEL-PPO,55.0,42,baseline,29.78145480155945,28.92561983471074,0.8558349668487075
434176,TEL-PPO,55.0,42,baseline,29.585587978363037,28.92561983471074,0.6599681436522964
438272,TEL-PPO,55.0,42,baseline,29.33706045150757,28.92561983471074,0.41144061679682764
442368,TEL-PPO,55.0,42,baseline,29.297548532485962,28.92561983471074,0.3719286977752212
0,TEL-PPO,55.0,43,baseline,45.40473520755768,28.92561983471074,16.479115372846938
4096,TEL-PPO,55.0,43,baseline,44.92217004299164,28.92561983471074,15.996550208280897
8192,TEL-PPO,55.0,43,baseline,44.429585337638855,28.92561983471074,15.503965502928114
12288,TEL-PPO,55.0,43,baseline,43.95206570625305,28.92561983471074,15.026445871542311
16384,TEL-PPO,55.0,43,baseline,43.52746605873108,28.92561983471074,14.601846224020338
20480,TEL-PPO,55.0,43,baseline,43.0229514837265,28.92561983471074,14.09733164901576
24576,TEL-PPO,55.0,43,baseline,42.5057053565979,28.92561983471074,13.58008552188716
28672,TEL-PPO,55.0,43,baseline,42.08399057388306,28.92561983471074,13.158370739172316
32768,TEL-PPO,55.0,43,baseline,41.68753623962402,28.92561983471074,12.761916404913283
36864,TEL-PPO,55.0,43,baseline,41.23441278934479,28.92561983471074,12.308792954634047
40960,TEL-PPO,55.0,43,baseline,41.06869697570801,28.92561983471074,12.143077140997267
45056,TEL-PPO,55.0,43,baseline,40.65810441970825,28.92561983471074,11.732484584997511
49152,TEL-PPO,55.0,43,baseline,40.45652747154236,28.92561983471074,11.530907636831618
53248,TEL-PPO,55.0,43,baseline,40.12332260608673,28.92561983471074,11.19770277137599
57344,TEL-PPO,55.0,43,baseline,39.72501754760742,28.92561983471074,10.799397712896681
61440,TEL-PPO,55.0,43,baseline,39.264458417892456,28.92561983471074,10.338838583181715
65536,TEL-PPO,55.0,43,baseline,38.83957266807556,28.92561983471074,9.91395283336482
69632,TEL-PPO,55.0,43,baseline,38.459476828575134,28.92561983471074,9.533856993864394
73728,TEL-PPO,55.0,43,baseline,38.066837191581726,28.92561983471074,9.141217356870985
77824,TEL-PPO,55.0,43,baseline,37.625837326049805,28.92561983471074,8.700217491339064
81920,TEL-PPO,55.0,43,baseline,37.36419379711151,28.92561983471074,8.43857396240077
86016,TEL-PPO,55.0,43,baseline,36.910319328308105,28.92561983471074,7.984699493597365
90112,TEL-PPO,55.0,43,baseline,36.50141954421997,28.92561983471074,7.57579970950923
94208,TEL-PPO,55.0,43,baseline,36.304306983947754,28.92561983471074,7.378687149237013
98304,TEL-PPO,55.0,43,baseline,35.99616289138794,28.92561983471074,7.070543056677199
102400,TEL-PPO,55.0,43,baseline,36.01592183113098,28.92561983471074,7.090301996420241
106496,TEL-PPO,55.0,43,baseline,35.759714245796204,28.92561983471074,6.834094411085463
110592,TEL-PPO,55.0,43,baseline,35.44304072856903,28.92561983471074,6.51742089385829
114688,TEL-PPO,55.0,43,baseline,35.34878194332123,28.92561983471074,6.423162108610487
118784,TEL-PPO,55.0,43,baseline,35.062190890312195,28.92561983471074,6.136571055601454
122880,TEL-PPO,55.0,43,baseline,34.686338901519775,28.92561983471074,5.760719066809035
126976,TEL-PPO,55.0,43,baseline,34.50269401073456,28.92561983471074,5.577074176023817
131072,TEL-PPO,55.0,43,baseline,34.25712287425995,28.92561983471074,5.331503039549208
135168,TEL-PPO,55.0,43,baseline,33.86431634426117,28.92561983471074,4.938696509550429
139264,TEL-PPO,55.0,43,baseline,33.55691432952881,28.92561983471074,4.631294494818068
143360,TEL-PPO,55.0,43,baseline,33.854347467422485,28.92561983471074,4.928727632711745
147456,TEL-PPO,55.0,43,baseline,33.59329402446747,28.92561983471074,4.6676741897567275
151552,TEL-PPO,55.0,43,baseline,33.592233061790466,28.92561983471074,4.666613227079726
155648,TEL-PPO,55.0,43,baseline,33.12424123287201,28.92561983471074,4.198621398161269
159744,TEL-PPO,55.0,43,baseline,32.888078689575195,28.92561983471074,3.9624588548644546
163840,TEL-PPO,55.0,43,baseline,33.00216197967529,28.92561983471074,4.076542144964552
167936,TEL-PPO,55.0,43,baseline,32.70021080970764,28.92561983471074,3.774590974996901
172032,TEL-PPO,55.0,43,baseline,32.593247294425964,28.92561983471074,3.6676274597152236
176128,TEL-PPO,55.0,43,baseline,32.344573736190796,28.92561983471074,3.418953901480055
180224,TEL-PPO,55.0,43,baseline,32.61961042881012,28.92561983471074,3.693990594099379
184320,TEL-PPO,55.0,43,baseline,32.38848149776459,28.92561983471074,3.4628616630538467
188416,TEL-PPO,55.0,43,baseline,32.33368694782257,28.92561983471074,3.40806711311183
192512,TEL-PPO,55.0,43,baseline,32.65208899974823,28.92561983471074,3.7264691650374893
196608,TEL-PPO,55.0,43,baseline,32.445889711380005,28.92561983471074,3.520269876669264
200704,TEL-PPO,55.0,43,baseline,32.09261894226074,28.92561983471074,3.1669991075500015
204800,TEL-PPO,55.0,43,baseline,31.77483081817627,28.92561983471074,2.849210983465529
208896,TEL-PPO,55.0,43,baseline,31.5871000289917,28.92561983471074,2.6614801942809585
212992,TEL-PPO,55.0,43,baseline,31.250470876693726,28.92561983471074,2.324851041982985
217088,TEL-PPO,55.0,43,baseline,31.440642476081848,28.92561983471074,2.5150226413711074
221184,TEL-PPO,55.0,43,baseline,31.240108609199524,28.92561983471074,2.314488774488783
225280,TEL-PPO,55.0,43,baseline,30.976995825767517,28.92561983471074,2.0513759910567764
229376,TEL-PPO,55.0,43,baseline,30.94419240951538,28.92561983471074,2.01857257480464
233472,TEL-PPO,55.0,43,baseline,30.91796338558197,28.92561983471074,1.9923435508712295
237568,TEL-PPO,55.0,43,baseline,30.6843101978302,28.92561983471074,1.7586903631194595
241664,TEL-PPO,55.0,43,baseline,30.75176477432251,28.92561983471074,1.826144939611769
245760,TEL-PPO,55.0,43,baseline,30.540651082992554,28.92561983471074,1.615031248281813
249856,TEL-PPO,55.0,43,baseline,30.26748299598694,28.92561983471074,1.3418631612761978
253952,TEL-PPO,55.0,43,baseline,29.956185817718506,28.92561983471074,1.0305659830077651
258048,TEL-PPO,55.0,43,baseline,30.223268270492554,28.92561983471074,1.297648435781813
262144,TEL-PPO,55.0,43,baseline,29.869037866592407,28.92561983471074,0.9434180318816665
266240,TEL-PPO,55.0,43,baseline,29.769229888916016,28.92561983471074,0.8436100542052749
270336,TEL-PPO,55.0,43,baseline,29.92691993713379,28.92561983471074,1.0013001024230483
274432,TEL-PPO,55.0,43,baseline,30.21279275417328,28.92561983471074,1.287172919462538
278528,TEL-PPO,55.0,43,baseline,29.77396845817566,28.92561983471074,0.8483486234649185
282624,TEL-PPO,55.0,43,baseline,29.5011043548584,28.92561983471074,0.5754845201476577
286720,TEL-PPO,55.0,43,baseline,29.419615864753723,28.92561983471074,0.4939960300429824
290816,TEL-PPO,55.0,43,baseline,29.717880487442017,28.92561983471074,0.7922606527312759
294912,TEL-PPO,55.0,43,baseline,29.56654727458954,28.92561983471074,0.6409274398787979
299008,TEL-PPO,55.0,43,baseline,29.625198245048523,28.92561983471074,0.6995784103377822
303104,TEL-PPO,55.0,43,baseline,29.48456108570099,28.92561983471074,0.558941250990248
307200,TEL-PPO,55.0,43,baseline,29.178982973098755,28.92561983471074,0.25336313838801416
311296,TEL-PPO,55.0,43,baseline,29.180482029914856,28.92561983471074,0.25486219520411524
315392,TEL-PPO,55.0,43,baseline,28.95096242427826,28.92561983471074,0.02534258956751856
319488,TEL-PPO,55.0,43,baseline,28.765025734901428,28.92561983471074,0.1605940998093125
0,TEL-PPO,55.0,44,baseline,45.81390917301178,28.92561983471074,16.88828933830104
4096,TEL-PPO,55.0,44,baseline,45.392006635665894,28.92561983471074,16.466386800955153
8192,TEL-PPO,55.0,44,baseline,44.92287337779999,28.92561983471074,15.997253543089247
12288,TEL-PPO,55.0,44,baseline,44.57812309265137,28.92561983471074,15.652503257940626
16384,TEL-PPO,55.0,44,baseline,44.21359896659851,28.92561983471074,15.28797913188777
20480,TEL-PPO,55.0,44,baseline,43.908098340034485,28.92561983471074,14.982478505323744
24576,TEL-PPO,55.0,44,baseline,43.45476031303406,28.92561983471074,14.529140478323317
28672,TEL-PPO,55.0,44,baseline,43.08899939060211,28.92561983471074,14.163379555891371
32768,TEL-PPO,55.0,44,baseline,42.58865714073181,28.92561983471074,13.66303730602107
36864,TEL-PPO,55.0,44,baseline,42.22872257232666,28.92561983471074,13.30310273761592
40960,TEL-PPO,55.0,44,baseline,41.79681837558746,28.92561983471074,12.871198540876723
45056,TEL-PPO,55.0,44,baseline,41.406404972076416,28.92561983471074,12.480785137365675
49152,TEL-PPO,55.0,44,baseline,40.951693058013916,28.92561983471074,12.026073223303175
53248,TEL-PPO,55.0,44,baseline,40.66748321056366,28.92561983471074,11.741863375852919
57344,TEL-PPO,55.0,44,baseline,40.27133285999298,28.92561983471074,11.34571302528224
61440,TEL-PPO,55.0,44,baseline,40.01193642616272,28.92561983471074,11.086316591451979
65536,TEL-PPO,55.0,44,baseline,39.52221870422363,28.92561983471074,10.596598869512892
69632,TEL-PPO,55.0,44,baseline,39.40838575363159,28.92561983471074,10.482765918920851
73728,TEL-PPO,55.0,44,baseline,38.96094858646393,28.92561983471074,10.035328751753188
77824,TEL-PPO,55.0,44,baseline,38.60275149345398,28.92561983471074,9.677131658743239
81920,TEL-PPO,55.0,44,baseline,38.1814569234848,28.92561983471074,9.255837088774062
86016,TEL-PPO,55.0,44,baseline,37.78139352798462,28.92561983471074,8.855773693273878
90112,TEL-PPO,55.0,44,baseline,37.35286593437195,28.92561983471074,8.427246099661208
94208,TEL-PPO,55.0,44,baseline,36.93637549877167,28.92561983471074,8.010755664060927
98304,TEL-PPO,55.0,44,baseline,36.73386573791504,28.92561983471074,7.808245903204298
102400,TEL-PPO,55.0,44,baseline,36.33969724178314,28.92561983471074,7.414077407072401
106496,TEL-PPO,55.0,44,baseline,36.042043566703796,28.92561983471074,7.116423731993056
110592,TEL-PPO,55.0,44,baseline,36.016738414764404,28.92561983471074,7.091118580053664
114688,TEL-PPO,55.0,44,baseline,35.53584814071655,28.92561983471074,6.610228306005812
118784,TEL-PPO,55.0,44,baseline,35.26428043842316,28.92561983471074,6.338660603712416
122880,TEL-PPO,55.0,44,baseline,35.05220413208008,28.92561983471074,6.126584297369337
126976,TEL-PPO,55.0,44,baseline,34.691622853279114,28.92561983471074,5.766003018568373
131072,TEL-PPO,55.0,44,baseline,34.34042036533356,28.92561983471074,5.414800530622816
135168,TEL-PPO,55.0,44,baseline,34.07202064990997,28.92561983471074,5.146400815199232
139264,TEL-PPO,55.0,44,baseline,33.535367250442505,28.92561983471074,4.609747415731764
143360,TEL-PPO,55.0,44,baseline,33.16241502761841,28.92561983471074,4.2367951929076675
147456,TEL-PPO,55.0,44,baseline,32.733020186424255,28.92561983471074,3.8074003517135147
151552,TEL-PPO,55.0,44,baseline,32.975706458091736,28.92561983471074,4.050086623380995
155648,TEL-PPO,55.0,44,baseline,32.930320501327515,28.92561983471074,4.004700666616774
159744,TEL-PPO,55.0,44,baseline,32.49496817588806,28.92561983471074,3.569348341177321
163840,TEL-PPO,55.0,44,baseline,32.167938351631165,28.92561983471074,3.242318516920424
167936,TEL-PPO,55.0,44,baseline,31.826838850975037,28.92561983471074,2.901219016264296
172032,TEL-PPO,55.0,44,baseline,31.41426146030426,28.92561983471074,2.4886416255935195
176128,TEL-PPO,55.0,44,baseline,31.334850192070007,28.92561983471074,2.4092303573592666
180224,TEL-PPO,55.0,44,baseline,30.921632051467896,28.92561983471074,1.9960122167571548
184320,TEL-PPO,55.0,44,baseline,30.659398436546326,28.92561983471074,1.733778601835585
188416,TEL-PPO,55.0,44,baseline,30.683279037475586,28.92561983471074,1.7576592027648452
192512,TEL-PPO,55.0,44,baseline,30.924686789512634,28.92561983471074,1.9990669548018936
196608,TEL-PPO,55.0,44,baseline,31.029319763183594,28.92561983471074,2.103699928472853
200704,TEL-PPO,55.0,44,baseline,31.362447142601013,28.92561983471074,2.4368273078902725
204800,TEL-PPO,55.0,44,baseline,31.17111027240753,28.92561983471074,2.245490437696791
208896,TEL-PPO,55.0,44,baseline,30.884969234466553,28.92561983471074,1.959349399755812
212992,TEL-PPO,55.0,44,baseline,31.151100993156433,28.92561983471074,2.2254811584456924
217088,TEL-PPO,55.0,44,baseline,31.453490257263184,28.92561983471074,2.527870422552443
221184,TEL-PPO,55.0,44,baseline,31.119045615196228,28.92561983471074,2.1934257804854873
225280,TEL-PPO,55.0,44,baseline,30.827075242996216,28.92561983471074,1.901455408285475
229376,TEL-PPO,55.0,44,baseline,31.018763780593872,28.92561983471074,2.0931439458831314
233472,TEL-PPO,55.0,44,baseline,30.915328860282898,28.92561983471074,1.9897090255721572
237568,TEL-PPO,55.0,44,baseline,30.585426092147827,28.92561983471074,1.6598062574370864
241664,TEL-PPO,55.0,44,baseline,30.45627474784851,28.92561983471074,1.53065491313777
245760,TEL-PPO,55.0,44,baseline,30.772307515144348,28.92561983471074,1.8466876804336074
249856,TEL-PPO,55.0,44,baseline,30.85969388484955,28.92561983471074,1.9340740501388076
253952,TEL-PPO,55.0,44,baseline,30.769118666648865,28.92561983471074,1.843498831938124
258048,TEL-PPO,55.0,44,baseline,30.641841888427734,28.92561983471074,1.7162220537169937
262144,TEL-PPO,55.0,44,baseline,30.176150798797607,28.92561983471074,1.2505309640868667
266240,TEL-PPO,55.0,44,baseline,30.41861355304718,28.92561983471074,1.4929937183364395
270336,TEL-PPO,55.0,44,baseline,30.532869696617126,28.92561983471074,1.6072498619063857
274432,TEL-PPO,55.0,44,baseline,30.498915910720825,28.92561983471074,1.5732960760100845
278528,TEL-PPO,55.0,44,baseline,30.492794513702393,28.92561983471074,1.5671746789916519
0,TEL-PPO,55.0,45,baseline,46.52948081493378,28.92561983471074,17.603860980223036
4096,TEL-PPO,55.0,45,baseline,46.14015817642212,28.92561983471074,17.21453834171138
8192,TEL-PPO,55.0,45,baseline,45.814117789268494,28.92561983471074,16.888497954557753
12288,TEL-PPO,55.0,45,baseline,45.44445276260376,28.92561983471074,16.51883292789302
16384,TEL-PPO,55.0,45,baseline,44.993069767951965,28.92561983471074,16.067449933241225
20480,TEL-PPO,55.0,45,baseline,44.58751678466797,28.92561983471074,15.661896949957228
24576,TEL-PPO,55.0,45,baseline,44.162195920944214,28.92561983471074,15.236576086233473
28672,TEL-PPO,55.0,45,baseline,43.88493895530701,28.92561983471074,14.959319120596266
32768,TEL-PPO,55.0,45,baseline,43.494051694869995,28.92561983471074,14.568431860159254
36864,TEL-PPO,55.0,45,baseline,43.05169880390167,28.92561983471074,14.126078969190932
40960,TEL-PPO,55.0,45,baseline,42.6361083984375,28.92561983471074,13.71048856372676
45056,TEL-PPO,55.0,45,baseline,42.19523370265961,28.92561983471074,13.269613867948866
49152,TEL-PPO,55.0,45,baseline,42.00901389122009,28.92561983471074,13.083394056509352
