step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
1953792,TEL-PPO,45.0,46,baseline,42.130951329134476,42.13274879101665,42.12915386725229,35.35353535353535
1957888,TEL-PPO,45.0,46,baseline,42.02022886089985,42.02050263248383,42.019955089315864,35.35353535353535
1961984,TEL-PPO,45.0,46,baseline,42.11637973738836,42.10897448379545,42.123784990981264,35.35353535353535
1966080,TEL-PPO,45.0,46,baseline,42.08313501859073,42.084337833337436,42.081932203844026,35.35353535353535
1970176,TEL-PPO,45.0,46,baseline,42.04418353782971,42.05136555433274,42.03700152132668,35.35353535353535
1974272,TEL-PPO,45.0,46,baseline,41.8887520600111,41.89674416463812,41.880759955384086,35.35353535353535
1978368,TEL-PPO,45.0,46,baseline,42.03032676363365,42.02505574468522,42.03559778258208,35.35353535353535
1982464,TEL-PPO,45.0,46,baseline,42.07391292415558,42.06840131990616,42.07942452840499,35.35353535353535
1986560,TEL-PPO,45.0,46,baseline,42.05903029395276,42.05344559066002,42.0646149972455,35.35353535353535
1990656,TEL-PPO,45.0,46,baseline,42.15276651782919,42.153841451741826,42.15169158391655,35.35353535353535
1994752,TEL-PPO,45.0,46,baseline,42.15555206220587,42.16084322705857,42.15026089735317,35.35353535353535
1998848,TEL-PPO,45.0,46,baseline,42.162116312887434,42.162782263941956,42.16145036183291,35.35353535353535
2002944,TEL-PPO,45.0,46,baseline,42.23182465415442,42.235568377189225,42.228080931119614,35.35353535353535
2007040,TEL-PPO,45.0,46,baseline,42.105271508451565,42.10126777365814,42.10927524324499,35.35353535353535
2011136,TEL-PPO,45.0,46,baseline,42.031209754757555,42.032565605826704,42.029853903688405,35.35353535353535
2015232,TEL-PPO,45.0,46,baseline,41.986236261669546,41.98751263786114,41.98495988547796,35.35353535353535
2019328,TEL-PPO,45.0,46,baseline,41.89873524149888,41.90118545480083,41.89628502819693,35.35353535353535
2023424,TEL-PPO,45.0,46,baseline,41.917263114359216,41.914001571945846,41.92052465677258,35.35353535353535
2027520,TEL-PPO,45.0,46,baseline,41.95413919165728,41.951959002763026,41.95631938055154,35.35353535353535
2031616,TEL-PPO,45.0,46,baseline,41.872131936717835,41.876381628215476,41.8678822452202,35.35353535353535
2035712,TEL-PPO,45.0,46,baseline,41.87137871654718,41.86798325460408,41.87477417849028,35.35353535353535
2039808,TEL-PPO,45.0,46,baseline,41.812463070731596,41.81436940375717,41.810556737706015,35.35353535353535
2043904,TEL-PPO,45.0,46,baseline,41.91023373650394,41.91076200734829,41.90970546565959,35.35353535353535
2048000,TEL-PPO,45.0,46,baseline,41.93271391931926,41.93436249066156,41.93106534797696,35.35353535353535
2052096,TEL-PPO,45.0,46,baseline,42.10132666677234,42.10224465094498,42.10040868259969,35.35353535353535
2056192,TEL-PPO,45.0,46,baseline,41.95706456946213,41.95075082406409,41.96337831486018,35.35353535353535
2060288,TEL-PPO,45.0,46,baseline,41.97069852612901,41.97336817625896,41.96802887599906,35.35353535353535
2064384,TEL-PPO,45.0,46,baseline,41.91705361893396,41.913419983349606,41.92068725451831,35.35353535353535
2068480,TEL-PPO,45.0,46,baseline,41.95022547105323,41.94647428579627,41.95397665631018,35.35353535353535
2072576,TEL-PPO,45.0,46,baseline,42.12297092424713,42.12103330157703,42.124908546917226,35.35353535353535
2076672,TEL-PPO,45.0,46,baseline,42.23350086947903,42.23633443284782,42.230667306110234,35.35353535353535
2080768,TEL-PPO,45.0,46,baseline,42.34896249789742,42.3493661954998,42.34855880029503,35.35353535353535
2084864,TEL-PPO,45.0,46,baseline,42.352401382289855,42.356943000108124,42.347859764471586,35.35353535353535
2088960,TEL-PPO,45.0,46,baseline,42.259331685956624,42.25371247716247,42.264950894750775,35.35353535353535
2093056,TEL-PPO,45.0,46,baseline,42.29709855513648,42.29966986365608,42.29452724661688,35.35353535353535
2097152,TEL-PPO,45.0,46,baseline,42.458733329549396,42.45966546703126,42.457801192067535,35.35353535353535
2101248,TEL-PPO,45.0,46,baseline,42.51813659630719,42.51284696068622,42.523426231928156,35.35353535353535
2105344,TEL-PPO,45.0,46,baseline,42.588358114473536,42.58420079108336,42.5925154378637,35.35353535353535
2109440,TEL-PPO,45.0,46,baseline,42.50475848885256,42.50779825448985,42.50171872321527,35.35353535353535
2113536,TEL-PPO,45.0,46,baseline,42.397829245310305,42.39632919617008,42.399329294450524,35.35353535353535
2117632,TEL-PPO,45.0,46,baseline,42.34450864326203,42.33829833753401,42.35071894899005,35.35353535353535
2121728,TEL-PPO,45.0,46,baseline,42.209809036459816,42.21029275655748,42.20932531636215,35.35353535353535
2125824,TEL-PPO,45.0,46,baseline,42.1744637466036,42.17639128398157,42.172536209225626,35.35353535353535
2129920,TEL-PPO,45.0,46,baseline,42.27007429953663,42.27065819315607,42.26949040591718,35.35353535353535
2134016,TEL-PPO,45.0,46,baseline,42.25783531647173,42.261747496202524,42.25392313674092,35.35353535353535
2138112,TEL-PPO,45.0,46,baseline,42.215648705605474,42.215456121601235,42.215841289609706,35.35353535353535
2142208,TEL-PPO,45.0,46,baseline,42.23287777230149,42.22899666242296,42.236758882180034,35.35353535353535
2146304,TEL-PPO,45.0,46,baseline,42.236988244578235,42.23555533774207,42.2384211514144,35.35353535353535
2150400,TEL-PPO,45.0,46,baseline,42.318215264473075,42.31331879552444,42.32311173342171,35.35353535353535
2154496,TEL-PPO,45.0,46,baseline,42.20840278221302,42.212703789584516,42.204101774841526,35.35353535353535
2158592,TEL-PPO,45.0,46,baseline,42.26625629095358,42.26164499484003,42.27086758706712,35.35353535353535
2162688,TEL-PPO,45.0,46,baseline,42.19531013909729,42.1976315435023,42.192988734692285,35.35353535353535
2166784,TEL-PPO,45.0,46,baseline,42.284205773379554,42.281105278991035,42.28730626776808,35.35353535353535
2170880,TEL-PPO,45.0,46,baseline,42.327834517695024,42.32738480810081,42.32828422728923,35.35353535353535
2174976,TEL-PPO,45.0,46,baseline,42.20441715978079,42.19770224299277,42.211132076568816,35.35353535353535
2179072,TEL-PPO,45.0,46,baseline,42.23328349459925,42.23639146238581,42.23017552681268,35.35353535353535
2183168,TEL-PPO,45.0,46,baseline,42.24452598439541,42.240456839092104,42.248595129698714,35.35353535353535
2187264,TEL-PPO,45.0,46,baseline,42.40507308812822,42.402644464746274,42.40750171151017,35.35353535353535
2191360,TEL-PPO,45.0,46,baseline,42.5295363287441,42.53589298855509,42.52317966893311,35.35353535353535
2195456,TEL-PPO,45.0,46,baseline,42.38914320245384,42.39442778378719,42.383858621120496,35.35353535353535
2199552,TEL-PPO,45.0,46,baseline,42.45004109293215,42.44263943284742,42.457442753016885,35.35353535353535
2203648,TEL-PPO,45.0,46,baseline,42.351789541542566,42.350769357755745,42.35280972532939,35.35353535353535
2207744,TEL-PPO,45.0,46,baseline,42.348706072662,42.34450967051083,42.352902474813156,35.35353535353535
2211840,TEL-PPO,45.0,46,baseline,42.25662202807138,42.25411550793784,42.25912854820491,35.35353535353535
2215936,TEL-PPO,45.0,46,baseline,42.20075772842394,42.20099177118395,42.20052368566393,35.35353535353535
2220032,TEL-PPO,45.0,46,baseline,42.27808959595856,42.28303901385513,42.273140178061986,35.35353535353535
2224128,TEL-PPO,45.0,46,baseline,42.429663235787345,42.42827986273927,42.431046608835416,35.35353535353535
2228224,TEL-PPO,45.0,46,baseline,42.404144011903554,42.40283279027792,42.405455233529196,35.35353535353535
2232320,TEL-PPO,45.0,46,baseline,42.2732467465103,42.266333200037494,42.28016029298311,35.35353535353535
2236416,TEL-PPO,45.0,46,baseline,42.20316262869159,42.20894097816188,42.1973842792213,35.35353535353535
2240512,TEL-PPO,45.0,46,baseline,42.16310616908589,42.16778984852131,42.15842248965047,35.35353535353535
2244608,TEL-PPO,45.0,46,baseline,42.224342092871694,42.223755849525325,42.224928336218056,35.35353535353535
2248704,TEL-PPO,45.0,46,baseline,42.17821836192156,42.17920438013968,42.17723234370344,35.35353535353535
2252800,TEL-PPO,45.0,46,baseline,42.13535914756359,42.13815515208993,42.13256314303726,35.35353535353535
2256896,TEL-PPO,45.0,46,baseline,42.08281737146896,42.08399278763678,42.081641955301144,35.35353535353535
2260992,TEL-PPO,45.0,46,baseline,42.05251005152236,42.05065333377565,42.05436676926907,35.35353535353535
2265088,TEL-PPO,45.0,46,baseline,42.020203910302314,42.02021877840155,42.02018904220307,35.35353535353535
2269184,TEL-PPO,45.0,46,baseline,41.98944036057215,41.990217270329524,41.98866345081476,35.35353535353535
2273280,TEL-PPO,45.0,46,baseline,41.90135480463503,41.89368484541777,41.90902476385228,35.35353535353535
2277376,TEL-PPO,45.0,46,baseline,41.87214751169083,41.869785220362296,41.87450980301936,35.35353535353535
2281472,TEL-PPO,45.0,46,baseline,41.75284574041147,41.75757248140886,41.74811899941408,35.35353535353535
2285568,TEL-PPO,45.0,46,baseline,41.76422742707645,41.76967416424296,41.75878068990993,35.35353535353535
2289664,TEL-PPO,45.0,46,baseline,41.65253490721807,41.652935853227945,41.652133961208186,35.35353535353535
2293760,TEL-PPO,45.0,46,baseline,41.66325464565304,41.66559957154095,41.66090971976512,35.35353535353535
2297856,TEL-PPO,45.0,46,baseline,41.78377347998321,41.781503644771874,41.78604331519455,35.35353535353535
2301952,TEL-PPO,45.0,46,baseline,41.87599367927767,41.880088516511066,41.871898842044274,35.35353535353535
2306048,TEL-PPO,45.0,46,baseline,41.96107332408428,41.96015361417088,41.961993033997686,35.35353535353535
2310144,TEL-PPO,45.0,46,baseline,41.92355218529695,41.924894736148254,41.92220963444564,35.35353535353535
2314240,TEL-PPO,45.0,46,baseline,41.77995128417388,41.779902798123594,41.77999977022417,35.35353535353535
2318336,TEL-PPO,45.0,46,baseline,41.84778599627326,41.84565795585526,41.84991403669125,35.35353535353535
2322432,TEL-PPO,45.0,46,baseline,41.783950794022516,41.78437139093875,41.78353019710628,35.35353535353535
2326528,TEL-PPO,45.0,46,baseline,41.652125068474476,41.65072983596467,41.65352030098428,35.35353535353535
2330624,TEL-PPO,45.0,46,baseline,41.74611937021837,41.748568361625146,41.7436703788116,35.35353535353535
2334720,TEL-PPO,45.0,46,baseline,41.67366128321739,41.672584217973075,41.67473834846171,35.35353535353535
2338816,TEL-PPO,45.0,46,baseline,41.75709419837216,41.75731031503527,41.75687808170905,35.35353535353535
2342912,TEL-PPO,45.0,46,baseline,41.699616485275385,41.70057095494121,41.698662015609564,35.35353535353535
2347008,TEL-PPO,45.0,46,baseline,41.60687676677486,41.605304230935985,41.60844930261374,35.35353535353535
2351104,TEL-PPO,45.0,46,baseline,41.506835515610774,41.504376825876406,41.50929420534515,35.35353535353535
2355200,TEL-PPO,45.0,46,baseline,41.43015039013693,41.42634710948913,41.43395367078474,35.35353535353535
2359296,TEL-PPO,45.0,46,baseline,41.371885532978844,41.368316562846275,41.37545450311141,35.35353535353535
2363392,TEL-PPO,45.0,46,baseline,41.381931710988326,41.38877002894876,41.375093393027896,35.35353535353535
2367488,TEL-PPO,45.0,46,baseline,41.50549134146422,41.50374281033879,41.50723987258966,35.35353535353535
2371584,TEL-PPO,45.0,46,baseline,41.553985143546,41.552193280309496,41.555777006782506,35.35353535353535
2375680,TEL-PPO,45.0,46,baseline,41.51856234949077,41.52780260797585,41.50932209100569,35.35353535353535
2379776,TEL-PPO,45.0,46,baseline,41.52516843564807,41.52720531914385,41.523131552152286,35.35353535353535
2383872,TEL-PPO,45.0,46,baseline,41.509689567610664,41.512475039810035,41.506904095411294,35.35353535353535
2387968,TEL-PPO,45.0,46,baseline,41.53916672384376,41.52980609890071,41.54852734878681,35.35353535353535
2392064,TEL-PPO,45.0,46,baseline,41.68949547363449,41.68842644058171,41.69056450668727,35.35353535353535
2396160,TEL-PPO,45.0,46,baseline,41.8083253609947,41.805910440161725,41.81074028182767,35.35353535353535
2400256,TEL-PPO,45.0,46,baseline,41.84988880576566,41.85219822730868,41.84757938422263,35.35353535353535
2404352,TEL-PPO,45.0,46,baseline,41.91456302208826,41.9120274214074,41.91709862276912,35.35353535353535
2408448,TEL-PPO,45.0,46,baseline,41.89842546358693,41.894884997047335,41.90196593012652,35.35353535353535
2412544,TEL-PPO,45.0,46,baseline,41.980380122084206,41.97852250933649,41.98223773483192,35.35353535353535
2416640,TEL-PPO,45.0,46,baseline,41.891376589890605,41.88481447380038,41.89793870598083,35.35353535353535
2420736,TEL-PPO,45.0,46,baseline,41.91222244501112,41.90500875655557,41.91943613346667,35.35353535353535
2424832,TEL-PPO,45.0,46,baseline,41.8254399807192,41.82501017116021,41.8258697902782,35.35353535353535
2428928,TEL-PPO,45.0,46,baseline,41.882915738504394,41.87761477753521,41.88821669947358,35.35353535353535
2433024,TEL-PPO,45.0,46,baseline,41.93575001088901,41.93291348684573,41.9385865349323,35.35353535353535
2437120,TEL-PPO,45.0,46,baseline,42.0059040742926,42.0030572917312,42.008750856854,35.35353535353535
2441216,TEL-PPO,45.0,46,baseline,42.17503440426668,42.178696542978464,42.17137226555489,35.35353535353535
2445312,TEL-PPO,45.0,46,baseline,42.293187076691474,42.29651822522273,42.28985592816022,35.35353535353535
2449408,TEL-PPO,45.0,46,baseline,42.18161280779166,42.18504814337938,42.178177472203934,35.35353535353535
2453504,TEL-PPO,45.0,46,baseline,42.21844901377333,42.21675479691474,42.22014323063192,35.35353535353535
2457600,TEL-PPO,45.0,46,baseline,42.24016110319644,42.237884540110905,42.24243766628199,35.35353535353535
2461696,TEL-PPO,45.0,46,baseline,42.16151487873855,42.160260474309155,42.16276928316795,35.35353535353535
2465792,TEL-PPO,45.0,46,baseline,42.171234156005184,42.16646910738206,42.1759992046283,35.35353535353535
2469888,TEL-PPO,45.0,46,baseline,42.291029640007785,42.29532037954777,42.2867389004678,35.35353535353535
2473984,TEL-PPO,45.0,46,baseline,42.26194544462482,42.26294862199574,42.2609422672539,35.35353535353535
2478080,TEL-PPO,45.0,46,baseline,42.28675921447572,42.295272828079774,42.278245600871664,35.35353535353535
2482176,TEL-PPO,45.0,46,baseline,42.4282313375734,42.426731551997406,42.429731123149395,35.35353535353535
2486272,TEL-PPO,45.0,46,baseline,42.45606901776054,42.45232890639453,42.459809129126555,35.35353535353535
2490368,TEL-PPO,45.0,46,baseline,42.454763861373145,42.45767389237892,42.45185383036737,35.35353535353535
2494464,TEL-PPO,45.0,46,baseline,42.45083021186282,42.45162893086658,42.45003149285907,35.35353535353535
2498560,TEL-PPO,45.0,46,baseline,42.34609515406193,42.337572593241916,42.35461771488193,35.35353535353535
2502656,TEL-PPO,45.0,46,baseline,42.464062461163856,42.45962324365972,42.46850167866799,35.35353535353535
2506752,TEL-PPO,45.0,46,baseline,42.402001629117834,42.404391861520644,42.399611396715024,35.35353535353535
2510848,TEL-PPO,45.0,46,baseline,42.47731143515566,42.4772141166032,42.477408753708126,35.35353535353535
2514944,TEL-PPO,45.0,46,baseline,42.59163967845959,42.588940850458975,42.59433850646021,35.35353535353535
2519040,TEL-PPO,45.0,46,baseline,42.55752166500315,42.55936821829524,42.555675111711054,35.35353535353535
2523136,TEL-PPO,45.0,46,baseline,42.62063127290455,42.62280169781296,42.61846084799613,35.35353535353535
2527232,TEL-PPO,45.0,46,baseline,42.63474692776798,42.644571553915775,42.624922301620174,35.35353535353535
2531328,TEL-PPO,45.0,46,baseline,42.63998308870936,42.633462568744946,42.64650360867376,35.35353535353535
2535424,TEL-PPO,45.0,46,baseline,42.56535727530709,42.56056399364014,42.57015055697404,35.35353535353535
2539520,TEL-PPO,45.0,46,baseline,42.61414916114883,42.61456637363877,42.61373194865889,35.35353535353535
2543616,TEL-PPO,45.0,46,baseline,42.72263756068421,42.73056169785561,42.71471342351281,35.35353535353535
2547712,TEL-PPO,45.0,46,baseline,42.852031948976276,42.855788698420035,42.84827519953252,35.35353535353535
2551808,TEL-PPO,45.0,46,baseline,42.78067941265185,42.78527267463511,42.77608615066858,35.35353535353535
2555904,TEL-PPO,45.0,46,baseline,42.709089688491076,42.70559279248125,42.7125865845009,35.35353535353535
2560000,TEL-PPO,45.0,46,baseline,42.59146520588541,42.5955772418528,42.58735316991802,35.35353535353535
2564096,TEL-PPO,45.0,46,baseline,42.55085519375285,42.54850091412666,42.55320947337904,35.35353535353535
2568192,TEL-PPO,45.0,46,baseline,42.65690750302744,42.65953064337363,42.65428436268125,35.35353535353535
2572288,TEL-PPO,45.0,46,baseline,42.631622843444376,42.63203984778375,42.63120583910499,35.35353535353535
2576384,TEL-PPO,45.0,46,baseline,42.611516035161884,42.613078202121045,42.60995386820273,35.35353535353535
2580480,TEL-PPO,45.0,46,baseline,42.51202440867195,42.50985578540712,42.51419303193678,35.35353535353535
2584576,TEL-PPO,45.0,46,baseline,42.54321264941241,42.54223249014453,42.54419280868029,35.35353535353535
2588672,TEL-PPO,45.0,46,baseline,42.63161719636992,42.62642012909049,42.636814263649356,35.35353535353535
2592768,TEL-PPO,45.0,46,baseline,42.55872587393973,42.557872077450156,42.5595796704293,35.35353535353535
2596864,TEL-PPO,45.0,46,baseline,42.43393031787127,42.42789582442496,42.43996481131758,35.35353535353535
2600960,TEL-PPO,45.0,46,baseline,42.50483595672995,42.50555757898828,42.504114334471616,35.35353535353535
2605056,TEL-PPO,45.0,46,baseline,42.44324200879781,42.44112031813712,42.44536369945849,35.35353535353535
2609152,TEL-PPO,45.0,46,baseline,42.28625005111101,42.283463809639215,42.2890362925828,35.35353535353535
2613248,TEL-PPO,45.0,46,baseline,42.1578246406279,42.156834845431156,42.158814435824645,35.35353535353535
2617344,TEL-PPO,45.0,46,baseline,42.194328380282975,42.19479026552291,42.19386649504304,35.35353535353535
2621440,TEL-PPO,45.0,46,baseline,42.24740754067897,42.24546944256865,42.24934563878929,35.35353535353535
2625536,TEL-PPO,45.0,46,baseline,42.136073412373605,42.132532619871036,42.13961420487617,35.35353535353535
2629632,TEL-PPO,45.0,46,baseline,42.22765641938897,42.22367918211984,42.231633656658104,35.35353535353535
2633728,TEL-PPO,45.0,46,baseline,42.263343416619996,42.268765493296065,42.25792133994393,35.35353535353535
2637824,TEL-PPO,45.0,46,baseline,42.22157349856566,42.22195726353674,42.22118973359458,35.35353535353535
2641920,TEL-PPO,45.0,46,baseline,42.252552245277855,42.253269639797445,42.251834850758264,35.35353535353535
2646016,TEL-PPO,45.0,46,baseline,42.12341894814743,42.125870294869074,42.1209676014258,35.35353535353535
2650112,TEL-PPO,45.0,46,baseline,42.06206592405219,42.06112907361244,42.063002774491935,35.35353535353535
2654208,TEL-PPO,45.0,46,baseline,42.10652654990555,42.108795251697245,42.10425784811386,35.35353535353535
2658304,TEL-PPO,45.0,46,baseline,42.066716558299944,42.06104840058835,42.07238471601154,35.35353535353535
2662400,TEL-PPO,45.0,46,baseline,42.037324509117695,42.03126290999355,42.04338610824183,35.35353535353535
2666496,TEL-PPO,45.0,46,baseline,41.93256642203785,41.93122289236646,41.93390995170924,35.35353535353535
2670592,TEL-PPO,45.0,46,baseline,41.95532500278212,41.950236042030326,41.96041396353391,35.35353535353535
2674688,TEL-PPO,45.0,46,baseline,41.929908526595725,41.94003096129745,41.91978609189399,35.35353535353535
2678784,TEL-PPO,45.0,46,baseline,41.8357671070844,41.836982658132875,41.834551556035926,35.35353535353535
2682880,TEL-PPO,45.0,46,baseline,41.91790319047864,41.914364894851964,41.92144148610532,35.35353535353535
2686976,TEL-PPO,45.0,46,baseline,41.85892449691896,41.85727443918591,41.86057455465201,35.35353535353535
2691072,TEL-PPO,45.0,46,baseline,41.873986385762706,41.8697924418375,41.878180329687915,35.35353535353535
2695168,TEL-PPO,45.0,46,baseline,41.78964036563407,41.79080634843551,41.78847438283263,35.35353535353535
2699264,TEL-PPO,45.0,46,baseline,41.64674200164157,41.64908767677847,41.644396326504676,35.35353535353535
2703360,TEL-PPO,45.0,46,baseline,41.551445318851556,41.55362531542773,41.54926532227538,35.35353535353535
2707456,TEL-PPO,45.0,46,baseline,41.66112631233412,41.666220316663384,41.656032308004846,35.35353535353535
2711552,TEL-PPO,45.0,46,baseline,41.76049726922058,41.76914331130678,41.751851227134374,35.35353535353535
2715648,TEL-PPO,45.0,46,baseline,41.79226433811702,41.78299249615516,41.80153618007889,35.35353535353535
2719744,TEL-PPO,45.0,46,baseline,41.75529724452642,41.75535822100936,41.755236268043475,35.35353535353535
2723840,TEL-PPO,45.0,46,baseline,41.63981449324644,41.639024903066485,41.640604083426396,35.35353535353535
2727936,TEL-PPO,45.0,46,baseline,41.54121244559069,41.5480648269876,41.53436006419377,35.35353535353535
2732032,TEL-PPO,45.0,46,baseline,41.52900267206128,41.52566468808795,41.53234065603461,35.35353535353535
2736128,TEL-PPO,45.0,46,baseline,41.50414158171034,41.50059479754404,41.507688365876646,35.35353535353535
2740224,TEL-PPO,45.0,46,baseline,41.57092283293616,41.564412809908475,41.577432855963856,35.35353535353535
2744320,TEL-PPO,45.0,46,baseline,41.752434400375876,41.75701463036227,41.74785417038947,35.35353535353535
2748416,TEL-PPO,45.0,46,baseline,41.875346256885635,41.87257554009553,41.87811697367574,35.35353535353535
2752512,TEL-PPO,45.0,46,baseline,41.76435470394798,41.760260522365655,41.768448885530304,35.35353535353535
2756608,TEL-PPO,45.0,46,baseline,41.73998042102909,41.73831315711141,41.741647684946756,35.35353535353535
2760704,TEL-PPO,45.0,46,baseline,41.76121918903661,41.7587456004694,41.763692777603815,35.35353535353535
2764800,TEL-PPO,45.0,46,baseline,41.7695937044918,41.773239081725386,41.765948327258215,35.35353535353535
2768896,TEL-PPO,45.0,46,baseline,41.68618034571421,41.68355170637374,41.688808985054685,35.35353535353535
2772992,TEL-PPO,45.0,46,baseline,41.647672683466226,41.65336781740186,41.64197754953059,35.35353535353535
2777088,TEL-PPO,45.0,46,baseline,41.684045965783305,41.688069173134956,41.680022758431654,35.35353535353535
2781184,TEL-PPO,45.0,46,baseline,41.71256105136119,41.70994319766759,41.715178905054785,35.35353535353535
2785280,TEL-PPO,45.0,46,baseline,41.85055644344531,41.846986949443725,41.85412593744691,35.35353535353535
2789376,TEL-PPO,45.0,46,baseline,41.932219736278014,41.929123216308604,41.93531625624742,35.35353535353535
2793472,TEL-PPO,45.0,46,baseline,42.00532204424967,41.999081715941536,42.0115623725578,35.35353535353535
2797568,TEL-PPO,45.0,46,baseline,42.063153439201486,42.063170293346005,42.063136585056974,35.35353535353535
2801664,TEL-PPO,45.0,46,baseline,42.10400083241977,42.09921243693674,42.10878922790281,35.35353535353535
2805760,TEL-PPO,45.0,46,baseline,42.13466457789757,42.13509114459148,42.134238011203664,35.35353535353535
2809856,TEL-PPO,45.0,46,baseline,42.11181816086173,42.10681183915583,42.11682448256764,35.35353535353535
2813952,TEL-PPO,45.0,46,baseline,42.01381378946827,42.01372617390007,42.013901405036485,35.35353535353535
2818048,TEL-PPO,45.0,46,baseline,42.097871648613264,42.095688624307414,42.100054672919114,35.35353535353535
2822144,TEL-PPO,45.0,46,baseline,42.02792048547424,42.03024729527539,42.02559367567309,35.35353535353535
2826240,TEL-PPO,45.0,46,baseline,41.87722076429051,41.87717213481667,41.87726939376436,35.35353535353535
2830336,TEL-PPO,45.0,46,baseline,41.75117886532097,41.75241652689876,41.749941203743184,35.35353535353535
2834432,TEL-PPO,45.0,46,baseline,41.69217157876123,41.68548891413967,41.6988542433828,35.35353535353535
2838528,TEL-PPO,45.0,46,baseline,41.585995881818185,41.58188517019146,41.59010659344491,35.35353535353535
2842624,TEL-PPO,45.0,46,baseline,41.57366097904747,41.57099341508003,41.5763285430149,35.35353535353535
2846720,TEL-PPO,45.0,46,baseline,41.745056605432154,41.737161888740914,41.7529513221234,35.35353535353535
2850816,TEL-PPO,45.0,46,baseline,41.864632101729526,41.87046215310693,41.85880205035213,35.35353535353535
2854912,TEL-PPO,45.0,46,baseline,41.858221427071896,41.856139445677535,41.860303408466265,35.35353535353535
2859008,TEL-PPO,45.0,46,baseline,41.85788530996072,41.85792197566485,41.85784864425659,35.35353535353535
2863104,TEL-PPO,45.0,46,baseline,41.854195274878336,41.85276426933715,41.85562628041952,35.35353535353535
2867200,TEL-PPO,45.0,46,baseline,41.80609116982674,41.805453589186136,41.80672875046734,35.35353535353535
2871296,TEL-PPO,45.0,46,baseline,41.870559975504875,41.873904061503666,41.86721588950609,35.35353535353535
2875392,TEL-PPO,45.0,46,baseline,42.035235636867654,42.031748483888826,42.038722789846474,35.35353535353535
2879488,TEL-PPO,45.0,46,baseline,42.02335505373773,42.02358673699202,42.02312337048345,35.35353535353535
2883584,TEL-PPO,45.0,46,baseline,41.88981171604243,41.89281912427397,41.886804307810884,35.35353535353535
2887680,TEL-PPO,45.0,46,baseline,41.80552875995633,41.8053219597787,41.80573556013396,35.35353535353535
2891776,TEL-PPO,45.0,46,baseline,41.721368663478685,41.72305383067577,41.71968349628161,35.35353535353535
2895872,TEL-PPO,45.0,46,baseline,41.76441463036457,41.76406587008379,41.76476339064535,35.35353535353535
2899968,TEL-PPO,45.0,46,baseline,41.725071296095905,41.724392821081054,41.725749771110756,35.35353535353535
2904064,TEL-PPO,45.0,46,baseline,41.57315715495493,41.57832596171644,41.56798834819342,35.35353535353535
2908160,TEL-PPO,45.0,46,baseline,41.48806038172913,41.48643392976371,41.48968683369454,35.35353535353535
2912256,TEL-PPO,45.0,46,baseline,41.59547672141345,41.597271126695034,41.59368231613186,35.35353535353535
2916352,TEL-PPO,45.0,46,baseline,41.67056883964684,41.66778798121952,41.67334969807416,35.35353535353535
2920448,TEL-PPO,45.0,46,baseline,41.657605343498304,41.655207133851924,41.66000355314469,35.35353535353535
2924544,TEL-PPO,45.0,46,baseline,41.60235408460723,41.60241012834019,41.602298040874274,35.35353535353535
2928640,TEL-PPO,45.0,46,baseline,41.50973297609016,41.5067164944485,41.51274945773182,35.35353535353535
2932736,TEL-PPO,45.0,46,baseline,41.40984873520215,41.41365646384659,41.4060410065577,35.35353535353535
2936832,TEL-PPO,45.0,46,baseline,41.370391441974824,41.3719205660745,41.36886231787515,35.35353535353535
2940928,TEL-PPO,45.0,46,baseline,41.42696470953527,41.42865083552905,41.4252785835415,35.35353535353535
2945024,TEL-PPO,45.0,46,baseline,41.36973723350093,41.37218123394992,41.36729323305193,35.35353535353535
2949120,TEL-PPO,45.0,46,baseline,41.359759322833185,41.36121778748916,41.358300858177216,35.35353535353535
2953216,TEL-PPO,45.0,46,baseline,41.47639472689488,41.473629811778764,41.479159642011005,35.35353535353535
2957312,TEL-PPO,45.0,46,baseline,41.53784560831264,41.540694129653225,41.534997086972055,35.35353535353535
2961408,TEL-PPO,45.0,46,baseline,41.68280120845877,41.6785809248685,41.687021492049034,35.35353535353535
2965504,TEL-PPO,45.0,46,baseline,41.684395859483686,41.68730339594188,41.681488323025484,35.35353535353535
2969600,TEL-PPO,45.0,46,baseline,41.682831300888196,41.6791290631518,41.68653353862459,35.35353535353535
2973696,TEL-PPO,45.0,46,baseline,41.677462526597,41.68095347750918,41.67397157568482,35.35353535353535
2977792,TEL-PPO,45.0,46,baseline,41.65463096415623,41.65517343115068,41.65408849716179,35.35353535353535
2981888,TEL-PPO,45.0,46,baseline,41.56687719374891,41.56883399747312,41.5649203900247,35.35353535353535
2985984,TEL-PPO,45.0,46,baseline,41.57863616663958,41.58255309984085,41.574719233438316,35.35353535353535
2990080,TEL-PPO,45.0,46,baseline,41.588933649007295,41.58898806665108,41.58887923136351,35.35353535353535
2994176,TEL-PPO,45.0,46,baseline,41.50852950336419,41.51464181579656,41.50241719093181,35.35353535353535
2998272,TEL-PPO,45.0,46,baseline,41.5212350236252,41.52258668281135,41.51988336443905,35.35353535353535
3002368,TEL-PPO,45.0,46,baseline,41.4551883074455,41.456437188200674,41.45393942669033,35.35353535353535
3006464,TEL-PPO,45.0,46,baseline,41.31687976280227,41.31912799458955,41.314631531014996,35.35353535353535
