step,method,q,seed,ablation,policy_mean_effort,theoretical_effort
3088384,TEL-PPO,45.0,43,no_exploitability,32.125985622406006,35.35353535353535
3092480,TEL-PPO,45.0,43,no_exploitability,32.13536739349365,35.35353535353535
3096576,TEL-PPO,45.0,43,no_exploitability,32.14358985424042,35.35353535353535
3100672,TEL-PPO,45.0,43,no_exploitability,32.19358026981354,35.35353535353535
3104768,TEL-PPO,45.0,43,no_exploitability,32.18179941177368,35.35353535353535
3108864,TEL-PPO,45.0,43,no_exploitability,32.09015130996704,35.35353535353535
3112960,TEL-PPO,45.0,43,no_exploitability,32.11623430252075,35.35353535353535
3117056,TEL-PPO,45.0,43,no_exploitability,32.1205735206604,35.35353535353535
3121152,TEL-PPO,45.0,43,no_exploitability,32.22452998161316,35.35353535353535
3125248,TEL-PPO,45.0,43,no_exploitability,32.15148746967316,35.35353535353535
3129344,TEL-PPO,45.0,43,no_exploitability,32.22235143184662,35.35353535353535
3133440,TEL-PPO,45.0,43,no_exploitability,32.23900496959686,35.35353535353535
3137536,TEL-PPO,45.0,43,no_exploitability,32.17714726924896,35.35353535353535
3141632,TEL-PPO,45.0,43,no_exploitability,32.046011090278625,35.35353535353535
3145728,TEL-PPO,45.0,43,no_exploitability,31.94129467010498,35.35353535353535
3149824,TEL-PPO,45.0,43,no_exploitability,31.891652941703796,35.35353535353535
3153920,TEL-PPO,45.0,43,no_exploitability,31.962314248085022,35.35353535353535
3158016,TEL-PPO,45.0,43,no_exploitability,31.923869252204895,35.35353535353535
3162112,TEL-PPO,45.0,43,no_exploitability,31.853294372558594,35.35353535353535
3166208,TEL-PPO,45.0,43,no_exploitability,31.805261969566345,35.35353535353535
3170304,TEL-PPO,45.0,43,no_exploitability,31.791767477989197,35.35353535353535
3174400,TEL-PPO,45.0,43,no_exploitability,31.783118844032288,35.35353535353535
3178496,TEL-PPO,45.0,43,no_exploitability,31.680774688720703,35.35353535353535
3182592,TEL-PPO,45.0,43,no_exploitability,31.753697991371155,35.35353535353535
3186688,TEL-PPO,45.0,43,no_exploitability,31.79703652858734,35.35353535353535
3190784,TEL-PPO,45.0,43,no_exploitability,31.899753212928772,35.35353535353535
3194880,TEL-PPO,45.0,43,no_exploitability,31.882712244987488,35.35353535353535
3198976,TEL-PPO,45.0,43,no_exploitability,31.90428614616394,35.35353535353535
3203072,TEL-PPO,45.0,43,no_exploitability,31.96370303630829,35.35353535353535
3207168,TEL-PPO,45.0,43,no_exploitability,31.99450671672821,35.35353535353535
3211264,TEL-PPO,45.0,43,no_exploitability,31.939896941184998,35.35353535353535
3215360,TEL-PPO,45.0,43,no_exploitability,31.810227036476135,35.35353535353535
3219456,TEL-PPO,45.0,43,no_exploitability,31.794416904449463,35.35353535353535
3223552,TEL-PPO,45.0,43,no_exploitability,31.68310523033142,35.35353535353535
3227648,TEL-PPO,45.0,43,no_exploitability,31.707894802093506,35.35353535353535
3231744,TEL-PPO,45.0,43,no_exploitability,31.62837326526642,35.35353535353535
3235840,TEL-PPO,45.0,43,no_exploitability,31.656882166862488,35.35353535353535
3239936,TEL-PPO,45.0,43,no_exploitability,31.745347380638123,35.35353535353535
3244032,TEL-PPO,45.0,43,no_exploitability,31.67986273765564,35.35353535353535
3248128,TEL-PPO,45.0,43,no_exploitability,31.5608412027359,35.35353535353535
3252224,TEL-PPO,45.0,43,no_exploitability,31.46842122077942,35.35353535353535
3256320,TEL-PPO,45.0,43,no_exploitability,31.398087739944458,35.35353535353535
3260416,TEL-PPO,45.0,43,no_exploitability,31.44885003566742,35.35353535353535
3264512,TEL-PPO,45.0,43,no_exploitability,31.474697589874268,35.35353535353535
3268608,TEL-PPO,45.0,43,no_exploitability,31.405070424079895,35.35353535353535
3272704,TEL-PPO,45.0,43,no_exploitability,31.468266248703003,35.35353535353535
3276800,TEL-PPO,45.0,43,no_exploitability,31.598421931266785,35.35353535353535
3280896,TEL-PPO,45.0,43,no_exploitability,31.721723079681396,35.35353535353535
3284992,TEL-PPO,45.0,43,no_exploitability,31.799837946891785,35.35353535353535
3289088,TEL-PPO,45.0,43,no_exploitability,31.75528049468994,35.35353535353535
3293184,TEL-PPO,45.0,43,no_exploitability,31.755945086479187,35.35353535353535
3297280,TEL-PPO,45.0,43,no_exploitability,31.684792041778564,35.35353535353535
3301376,TEL-PPO,45.0,43,no_exploitability,31.63636326789856,35.35353535353535
3305472,TEL-PPO,45.0,43,no_exploitability,31.51904046535492,35.35353535353535
3309568,TEL-PPO,45.0,43,no_exploitability,31.442362070083618,35.35353535353535
3313664,TEL-PPO,45.0,43,no_exploitability,31.406819820404053,35.35353535353535
3317760,TEL-PPO,45.0,43,no_exploitability,31.295058131217957,35.35353535353535
3321856,TEL-PPO,45.0,43,no_exploitability,31.288737058639526,35.35353535353535
3325952,TEL-PPO,45.0,43,no_exploitability,31.201589107513428,35.35353535353535
3330048,TEL-PPO,45.0,43,no_exploitability,31.226468086242676,35.35353535353535
3334144,TEL-PPO,45.0,43,no_exploitability,31.143423914909363,35.35353535353535
3338240,TEL-PPO,45.0,43,no_exploitability,31.170663237571716,35.35353535353535
3342336,TEL-PPO,45.0,43,no_exploitability,31.17740750312805,35.35353535353535
3346432,TEL-PPO,45.0,43,no_exploitability,31.131041049957275,35.35353535353535
3350528,TEL-PPO,45.0,43,no_exploitability,31.082549691200256,35.35353535353535
3354624,TEL-PPO,45.0,43,no_exploitability,31.057095527648926,35.35353535353535
3358720,TEL-PPO,45.0,43,no_exploitability,30.920934677124023,35.35353535353535
3362816,TEL-PPO,45.0,43,no_exploitability,30.8933824300766,35.35353535353535
3366912,TEL-PPO,45.0,43,no_exploitability,30.88948130607605,35.35353535353535
3371008,TEL-PPO,45.0,43,no_exploitability,30.93927502632141,35.35353535353535
3375104,TEL-PPO,45.0,43,no_exploitability,30.91427981853485,35.35353535353535
3379200,TEL-PPO,45.0,43,no_exploitability,30.864986777305603,35.35353535353535
3383296,TEL-PPO,45.0,43,no_exploitability,30.75626790523529,35.35353535353535
3387392,TEL-PPO,45.0,43,no_exploitability,30.668357014656067,35.35353535353535
3391488,TEL-PPO,45.0,43,no_exploitability,30.606171488761902,35.35353535353535
3395584,TEL-PPO,45.0,43,no_exploitability,30.590903759002686,35.35353535353535
3399680,TEL-PPO,45.0,43,no_exploitability,30.483970046043396,35.35353535353535
3403776,TEL-PPO,45.0,43,no_exploitability,30.39967119693756,35.35353535353535
3407872,TEL-PPO,45.0,43,no_exploitability,30.45087456703186,35.35353535353535
3411968,TEL-PPO,45.0,43,no_exploitability,30.548623204231262,35.35353535353535
3416064,TEL-PPO,45.0,43,no_exploitability,30.622577667236328,35.35353535353535
3420160,TEL-PPO,45.0,43,no_exploitability,30.655822157859802,35.35353535353535
3424256,TEL-PPO,45.0,43,no_exploitability,30.649667978286743,35.35353535353535
3428352,TEL-PPO,45.0,43,no_exploitability,30.695798993110657,35.35353535353535
3432448,TEL-PPO,45.0,43,no_exploitability,30.767732858657837,35.35353535353535
3436544,TEL-PPO,45.0,43,no_exploitability,30.679205060005188,35.35353535353535
3440640,TEL-PPO,45.0,43,no_exploitability,30.637115240097046,35.35353535353535
3444736,TEL-PPO,45.0,43,no_exploitability,30.576804280281067,35.35353535353535
3448832,TEL-PPO,45.0,43,no_exploitability,30.62123954296112,35.35353535353535
3452928,TEL-PPO,45.0,43,no_exploitability,30.69358766078949,35.35353535353535
3457024,TEL-PPO,45.0,43,no_exploitability,30.632251501083374,35.35353535353535
3461120,TEL-PPO,45.0,43,no_exploitability,30.654311180114746,35.35353535353535
3465216,TEL-PPO,45.0,43,no_exploitability,30.717840790748596,35.35353535353535
3469312,TEL-PPO,45.0,43,no_exploitability,30.846145749092102,35.35353535353535
3473408,TEL-PPO,45.0,43,no_exploitability,30.853697657585144,35.35353535353535
3477504,TEL-PPO,45.0,43,no_exploitability,30.75770139694214,35.35353535353535
3481600,TEL-PPO,45.0,43,no_exploitability,30.715352296829224,35.35353535353535
3485696,TEL-PPO,45.0,43,no_exploitability,30.655187368392944,35.35353535353535
3489792,TEL-PPO,45.0,43,no_exploitability,30.70424199104309,35.35353535353535
3493888,TEL-PPO,45.0,43,no_exploitability,30.6683748960495,35.35353535353535
3497984,TEL-PPO,45.0,43,no_exploitability,30.555903911590576,35.35353535353535
3502080,TEL-PPO,45.0,43,no_exploitability,30.599772930145264,35.35353535353535
3506176,TEL-PPO,45.0,43,no_exploitability,30.668795108795166,35.35353535353535
3510272,TEL-PPO,45.0,43,no_exploitability,30.8062881231308,35.35353535353535
3514368,TEL-PPO,45.0,43,no_exploitability,30.91793656349182,35.35353535353535
3518464,TEL-PPO,45.0,43,no_exploitability,30.923688411712646,35.35353535353535
3522560,TEL-PPO,45.0,43,no_exploitability,30.947935581207275,35.35353535353535
3526656,TEL-PPO,45.0,43,no_exploitability,30.970323085784912,35.35353535353535
3530752,TEL-PPO,45.0,43,no_exploitability,31.084713339805603,35.35353535353535
3534848,TEL-PPO,45.0,43,no_exploitability,31.160739064216614,35.35353535353535
3538944,TEL-PPO,45.0,43,no_exploitability,31.0615211725235,35.35353535353535
3543040,TEL-PPO,45.0,43,no_exploitability,31.080010533332825,35.35353535353535
3547136,TEL-PPO,45.0,43,no_exploitability,31.173044443130493,35.35353535353535
3551232,TEL-PPO,45.0,43,no_exploitability,31.223714351654053,35.35353535353535
3555328,TEL-PPO,45.0,43,no_exploitability,31.344500184059143,35.35353535353535
3559424,TEL-PPO,45.0,43,no_exploitability,31.421834230422974,35.35353535353535
3563520,TEL-PPO,45.0,43,no_exploitability,31.337052583694458,35.35353535353535
3567616,TEL-PPO,45.0,43,no_exploitability,31.380590796470642,35.35353535353535
3571712,TEL-PPO,45.0,43,no_exploitability,31.309741735458374,35.35353535353535
3575808,TEL-PPO,45.0,43,no_exploitability,31.232401728630066,35.35353535353535
3579904,TEL-PPO,45.0,43,no_exploitability,31.199181079864502,35.35353535353535
3584000,TEL-PPO,45.0,43,no_exploitability,31.17271065711975,35.35353535353535
3588096,TEL-PPO,45.0,43,no_exploitability,31.286942958831787,35.35353535353535
3592192,TEL-PPO,45.0,43,no_exploitability,31.36262595653534,35.35353535353535
3596288,TEL-PPO,45.0,43,no_exploitability,31.36901557445526,35.35353535353535
3600384,TEL-PPO,45.0,43,no_exploitability,31.399983167648315,35.35353535353535
3604480,TEL-PPO,45.0,43,no_exploitability,31.51143789291382,35.35353535353535
3608576,TEL-PPO,45.0,43,no_exploitability,31.600329279899597,35.35353535353535
3612672,TEL-PPO,45.0,43,no_exploitability,31.624487042427063,35.35353535353535
3616768,TEL-PPO,45.0,43,no_exploitability,31.51784837245941,35.35353535353535
3620864,TEL-PPO,45.0,43,no_exploitability,31.443071365356445,35.35353535353535
3624960,TEL-PPO,45.0,43,no_exploitability,31.455031037330627,35.35353535353535
3629056,TEL-PPO,45.0,43,no_exploitability,31.486132740974426,35.35353535353535
3633152,TEL-PPO,45.0,43,no_exploitability,31.610092520713806,35.35353535353535
3637248,TEL-PPO,45.0,43,no_exploitability,31.71076476573944,35.35353535353535
3641344,TEL-PPO,45.0,43,no_exploitability,31.77286684513092,35.35353535353535
3645440,TEL-PPO,45.0,43,no_exploitability,31.81045353412628,35.35353535353535
3649536,TEL-PPO,45.0,43,no_exploitability,31.78650140762329,35.35353535353535
3653632,TEL-PPO,45.0,43,no_exploitability,31.705346703529358,35.35353535353535
3657728,TEL-PPO,45.0,43,no_exploitability,31.785863637924194,35.35353535353535
3661824,TEL-PPO,45.0,43,no_exploitability,31.777113676071167,35.35353535353535
3665920,TEL-PPO,45.0,43,no_exploitability,31.765085458755493,35.35353535353535
3670016,TEL-PPO,45.0,43,no_exploitability,31.701788306236267,35.35353535353535
3674112,TEL-PPO,45.0,43,no_exploitability,31.611153483390808,35.35353535353535
3678208,TEL-PPO,45.0,43,no_exploitability,31.54315948486328,35.35353535353535
3682304,TEL-PPO,45.0,43,no_exploitability,31.51850402355194,35.35353535353535
3686400,TEL-PPO,45.0,43,no_exploitability,31.494736671447754,35.35353535353535
3690496,TEL-PPO,45.0,43,no_exploitability,31.555655598640442,35.35353535353535
3694592,TEL-PPO,45.0,43,no_exploitability,31.67138695716858,35.35353535353535
3698688,TEL-PPO,45.0,43,no_exploitability,31.747612357139587,35.35353535353535
3702784,TEL-PPO,45.0,43,no_exploitability,31.653869152069092,35.35353535353535
3706880,TEL-PPO,45.0,43,no_exploitability,31.574901938438416,35.35353535353535
3710976,TEL-PPO,45.0,43,no_exploitability,31.570839881896973,35.35353535353535
3715072,TEL-PPO,45.0,43,no_exploitability,31.678137183189392,35.35353535353535
3719168,TEL-PPO,45.0,43,no_exploitability,31.737813353538513,35.35353535353535
3723264,TEL-PPO,45.0,43,no_exploitability,31.842580437660217,35.35353535353535
3727360,TEL-PPO,45.0,43,no_exploitability,31.934067606925964,35.35353535353535
3731456,TEL-PPO,45.0,43,no_exploitability,31.914803385734558,35.35353535353535
3735552,TEL-PPO,45.0,43,no_exploitability,31.945547461509705,35.35353535353535
3739648,TEL-PPO,45.0,43,no_exploitability,32.00699985027313,35.35353535353535
3743744,TEL-PPO,45.0,43,no_exploitability,32.02263116836548,35.35353535353535
3747840,TEL-PPO,45.0,43,no_exploitability,32.13212788105011,35.35353535353535
3751936,TEL-PPO,45.0,43,no_exploitability,32.20799267292023,35.35353535353535
3756032,TEL-PPO,45.0,43,no_exploitability,32.26758539676666,35.35353535353535
3760128,TEL-PPO,45.0,43,no_exploitability,32.31552243232727,35.35353535353535
3764224,TEL-PPO,45.0,43,no_exploitability,32.19253718852997,35.35353535353535
3768320,TEL-PPO,45.0,43,no_exploitability,32.26047456264496,35.35353535353535
3772416,TEL-PPO,45.0,43,no_exploitability,32.26347267627716,35.35353535353535
3776512,TEL-PPO,45.0,43,no_exploitability,32.15722143650055,35.35353535353535
3780608,TEL-PPO,45.0,43,no_exploitability,32.18351900577545,35.35353535353535
3784704,TEL-PPO,45.0,43,no_exploitability,32.195085287094116,35.35353535353535
3788800,TEL-PPO,45.0,43,no_exploitability,32.202449440956116,35.35353535353535
3792896,TEL-PPO,45.0,43,no_exploitability,32.30329751968384,35.35353535353535
3796992,TEL-PPO,45.0,43,no_exploitability,32.309603691101074,35.35353535353535
3801088,TEL-PPO,45.0,43,no_exploitability,32.222187519073486,35.35353535353535
3805184,TEL-PPO,45.0,43,no_exploitability,32.17020928859711,35.35353535353535
3809280,TEL-PPO,45.0,43,no_exploitability,32.05362856388092,35.35353535353535
3813376,TEL-PPO,45.0,43,no_exploitability,31.960904598236084,35.35353535353535
3817472,TEL-PPO,45.0,43,no_exploitability,31.901049613952637,35.35353535353535
3821568,TEL-PPO,45.0,43,no_exploitability,31.784021854400635,35.35353535353535
3825664,TEL-PPO,45.0,43,no_exploitability,31.689515709877014,35.35353535353535
3829760,TEL-PPO,45.0,43,no_exploitability,31.62083923816681,35.35353535353535
3833856,TEL-PPO,45.0,43,no_exploitability,31.570011377334595,35.35353535353535
3837952,TEL-PPO,45.0,43,no_exploitability,31.599456071853638,35.35353535353535
3842048,TEL-PPO,45.0,43,no_exploitability,31.537112593650818,35.35353535353535
3846144,TEL-PPO,45.0,43,no_exploitability,31.578287482261658,35.35353535353535
3850240,TEL-PPO,45.0,43,no_exploitability,31.608054041862488,35.35353535353535
3854336,TEL-PPO,45.0,43,no_exploitability,31.7094624042511,35.35353535353535
3858432,TEL-PPO,45.0,43,no_exploitability,31.687700748443604,35.35353535353535
3862528,TEL-PPO,45.0,43,no_exploitability,31.769421696662903,35.35353535353535
3866624,TEL-PPO,45.0,43,no_exploitability,31.699880957603455,35.35353535353535
3870720,TEL-PPO,45.0,43,no_exploitability,31.652799248695374,35.35353535353535
3874816,TEL-PPO,45.0,43,no_exploitability,31.767255067825317,35.35353535353535
3878912,TEL-PPO,45.0,43,no_exploitability,31.847146153450012,35.35353535353535
3883008,TEL-PPO,45.0,43,no_exploitability,31.887155771255493,35.35353535353535
3887104,TEL-PPO,45.0,43,no_exploitability,31.811344623565674,35.35353535353535
3891200,TEL-PPO,45.0,43,no_exploitability,31.88047707080841,35.35353535353535
3895296,TEL-PPO,45.0,43,no_exploitability,31.942757964134216,35.35353535353535
3899392,TEL-PPO,45.0,43,no_exploitability,32.053446769714355,35.35353535353535
3903488,TEL-PPO,45.0,43,no_exploitability,32.096365094184875,35.35353535353535
3907584,TEL-PPO,45.0,43,no_exploitability,32.02199637889862,35.35353535353535
3911680,TEL-PPO,45.0,43,no_exploitability,32.11836814880371,35.35353535353535
3915776,TEL-PPO,45.0,43,no_exploitability,32.156044244766235,35.35353535353535
3919872,TEL-PPO,45.0,43,no_exploitability,32.2616845369339,35.35353535353535
3923968,TEL-PPO,45.0,43,no_exploitability,32.34321475028992,35.35353535353535
3928064,TEL-PPO,45.0,43,no_exploitability,32.24493861198425,35.35353535353535
3932160,TEL-PPO,45.0,43,no_exploitability,32.32850730419159,35.35353535353535
3936256,TEL-PPO,45.0,43,no_exploitability,32.38602876663208,35.35353535353535
3940352,TEL-PPO,45.0,43,no_exploitability,32.27283954620361,35.35353535353535
3944448,TEL-PPO,45.0,43,no_exploitability,32.31334686279297,35.35353535353535
3948544,TEL-PPO,45.0,43,no_exploitability,32.27531611919403,35.35353535353535
3952640,TEL-PPO,45.0,43,no_exploitability,32.19131827354431,35.35353535353535
3956736,TEL-PPO,45.0,43,no_exploitability,32.20783174037933,35.35353535353535
3960832,TEL-PPO,45.0,43,no_exploitability,32.21960365772247,35.35353535353535
3964928,TEL-PPO,45.0,43,no_exploitability,32.19778835773468,35.35353535353535
3969024,TEL-PPO,45.0,43,no_exploitability,32.16467499732971,35.35353535353535
3973120,TEL-PPO,45.0,43,no_exploitability,32.201313972473145,35.35353535353535
3977216,TEL-PPO,45.0,43,no_exploitability,32.21569359302521,35.35353535353535
3981312,TEL-PPO,45.0,43,no_exploitability,32.151445746421814,35.35353535353535
3985408,TEL-PPO,45.0,43,no_exploitability,32.03841149806976,35.35353535353535
3989504,TEL-PPO,45.0,43,no_exploitability,31.99361264705658,35.35353535353535
3993600,TEL-PPO,45.0,43,no_exploitability,32.00553357601166,35.35353535353535
3997696,TEL-PPO,45.0,43,no_exploitability,31.974872946739197,35.35353535353535
4001792,TEL-PPO,45.0,43,no_exploitability,31.96176588535309,35.35353535353535
4005888,TEL-PPO,45.0,43,no_exploitability,31.95560872554779,35.35353535353535
4009984,TEL-PPO,45.0,43,no_exploitability,31.895887851715088,35.35353535353535
4014080,TEL-PPO,45.0,43,no_exploitability,32.0055216550827,35.35353535353535
4018176,TEL-PPO,45.0,43,no_exploitability,32.08595514297485,35.35353535353535
4022272,TEL-PPO,45.0,43,no_exploitability,32.05895721912384,35.35353535353535
4026368,TEL-PPO,45.0,43,no_exploitability,32.029569149017334,35.35353535353535
4030464,TEL-PPO,45.0,43,no_exploitability,31.9582462310791,35.35353535353535
4034560,TEL-PPO,45.0,43,no_exploitability,31.891894340515137,35.35353535353535
4038656,TEL-PPO,45.0,43,no_exploitability,31.874719262123108,35.35353535353535
4042752,TEL-PPO,45.0,43,no_exploitability,31.946608424186707,35.35353535353535
4046848,TEL-PPO,45.0,43,no_exploitability,32.00371563434601,35.35353535353535
4050944,TEL-PPO,45.0,43,no_exploitability,32.03326761722565,35.35353535353535
4055040,TEL-PPO,45.0,43,no_exploitability,32.160136103630066,35.35353535353535
4059136,TEL-PPO,45.0,43,no_exploitability,32.07577466964722,35.35353535353535
4063232,TEL-PPO,45.0,43,no_exploitability,32.00727999210358,35.35353535353535
4067328,TEL-PPO,45.0,43,no_exploitability,31.986644864082336,35.35353535353535
4071424,TEL-PPO,45.0,43,no_exploitability,31.9795161485672,35.35353535353535
4075520,TEL-PPO,45.0,43,no_exploitability,31.943154335021973,35.35353535353535
4079616,TEL-PPO,45.0,43,no_exploitability,31.92799985408783,35.35353535353535
4083712,TEL-PPO,45.0,43,no_exploitability,31.83619976043701,35.35353535353535
4087808,TEL-PPO,45.0,43,no_exploitability,31.84536099433899,35.35353535353535
4091904,TEL-PPO,45.0,43,no_exploitability,31.91586136817932,35.35353535353535
4096000,TEL-PPO,45.0,43,no_exploitability,31.86323642730713,35.35353535353535
4100096,TEL-PPO,45.0,43,no_exploitability,31.784188747406006,35.35353535353535
4104192,TEL-PPO,45.0,43,no_exploitability,31.823623180389404,35.35353535353535
4108288,TEL-PPO,45.0,43,no_exploitability,31.786587834358215,35.35353535353535
4112384,TEL-PPO,45.0,43,no_exploitability,31.876495480537415,35.35353535353535
4116480,TEL-PPO,45.0,43,no_exploitability,31.876015663146973,35.35353535353535
4120576,TEL-PPO,45.0,43,no_exploitability,31.821000576019287,35.35353535353535
4124672,TEL-PPO,45.0,43,no_exploitability,31.81484341621399,35.35353535353535
4128768,TEL-PPO,45.0,43,no_exploitability,31.75932765007019,35.35353535353535
4132864,TEL-PPO,45.0,43,no_exploitability,31.78551197052002,35.35353535353535
4136960,TEL-PPO,45.0,43,no_exploitability,31.73981010913849,35.35353535353535
4141056,TEL-PPO,45.0,43,no_exploitability,31.726354360580444,35.35353535353535
4145152,TEL-PPO,45.0,43,no_exploitability,31.616920232772827,35.35353535353535
4149248,TEL-PPO,45.0,43,no_exploitability,31.575369834899902,35.35353535353535
4153344,TEL-PPO,45.0,43,no_exploitability,31.568527221679688,35.35353535353535
4157440,TEL-PPO,45.0,43,no_exploitability,31.487855315208435,35.35353535353535
4161536,TEL-PPO,45.0,43,no_exploitability,31.515982747077942,35.35353535353535
4165632,TEL-PPO,45.0,43,no_exploitability,31.60637617111206,35.35353535353535
4169728,TEL-PPO,45.0,43,no_exploitability,31.5925270318985,35.35353535353535
4173824,TEL-PPO,45.0,43,no_exploitability,31.579506397247314,35.35353535353535
4177920,TEL-PPO,45.0,43,no_exploitability,31.660333275794983,35.35353535353535
4182016,TEL-PPO,45.0,43,no_exploitability,31.627526879310608,35.35353535353535
4186112,TEL-PPO,45.0,43,no_exploitability,31.50956630706787,35.35353535353535
4190208,TEL-PPO,45.0,43,no_exploitability,31.42772912979126,35.35353535353535
4194304,TEL-PPO,45.0,43,no_exploitability,31.440851092338562,35.35353535353535
4198400,TEL-PPO,45.0,43,no_exploitability,31.520763039588928,35.35353535353535
4202496,TEL-PPO,45.0,43,no_exploitability,31.57424032688141,35.35353535353535
4206592,TEL-PPO,45.0,43,no_exploitability,31.50026798248291,35.35353535353535
4210688,TEL-PPO,45.0,43,no_exploitability,31.368479132652283,35.35353535353535
4214784,TEL-PPO,45.0,43,no_exploitability,31.261977553367615,35.35353535353535
4218880,TEL-PPO,45.0,43,no_exploitability,31.179088354110718,35.35353535353535
4222976,TEL-PPO,45.0,43,no_exploitability,31.187722086906433,35.35353535353535
4227072,TEL-PPO,45.0,43,no_exploitability,31.127405166625977,35.35353535353535
4231168,TEL-PPO,45.0,43,no_exploitability,31.011945009231567,35.35353535353535
4235264,TEL-PPO,45.0,43,no_exploitability,30.918654799461365,35.35353535353535
4239360,TEL-PPO,45.0,43,no_exploitability,30.973511934280396,35.35353535353535
4243456,TEL-PPO,45.0,43,no_exploitability,31.027469038963318,35.35353535353535
4247552,TEL-PPO,45.0,43,no_exploitability,30.999895930290222,35.35353535353535
4251648,TEL-PPO,45.0,43,no_exploitability,31.000736355781555,35.35353535353535
4255744,TEL-PPO,45.0,43,no_exploitability,30.951344966888428,35.35353535353535
4259840,TEL-PPO,45.0,43,no_exploitability,31.037408113479614,35.35353535353535
4263936,TEL-PPO,45.0,43,no_exploitability,31.178835034370422,35.35353535353535
4268032,TEL-PPO,45.0,43,no_exploitability,31.302738189697266,35.35353535353535
4272128,TEL-PPO,45.0,43,no_exploitability,31.379669904708862,35.35353535353535
4276224,TEL-PPO,45.0,43,no_exploitability,31.424224376678467,35.35353535353535
4280320,TEL-PPO,45.0,43,no_exploitability,31.43591582775116,35.35353535353535
4284416,TEL-PPO,45.0,43,no_exploitability,31.468752026557922,35.35353535353535
4288512,TEL-PPO,45.0,43,no_exploitability,31.451502442359924,35.35353535353535
4292608,TEL-PPO,45.0,43,no_exploitability,31.444835662841797,35.35353535353535
4296704,TEL-PPO,45.0,43,no_exploitability,31.38718605041504,35.35353535353535
4300800,TEL-PPO,45.0,43,no_exploitability,31.257936358451843,35.35353535353535
4304896,TEL-PPO,45.0,43,no_exploitability,31.153428554534912,35.35353535353535
4308992,TEL-PPO,45.0,43,no_exploitability,31.16433322429657,35.35353535353535
4313088,TEL-PPO,45.0,43,no_exploitability,31.1423122882843,35.35353535353535
4317184,TEL-PPO,45.0,43,no_exploitability,31.14372491836548,35.35353535353535
4321280,TEL-PPO,45.0,43,no_exploitability,31.159085035324097,35.35353535353535
4325376,TEL-PPO,45.0,43,no_exploitability,31.117117404937744,35.35353535353535
4329472,TEL-PPO,45.0,43,no_exploitability,31.053027510643005,35.35353535353535
4333568,TEL-PPO,45.0,43,no_exploitability,31.0968279838562,35.35353535353535
4337664,TEL-PPO,45.0,43,no_exploitability,31.03257715702057,35.35353535353535
4341760,TEL-PPO,45.0,43,no_exploitability,30.95821440219879,35.35353535353535
4345856,TEL-PPO,45.0,43,no_exploitability,30.92925250530243,35.35353535353535
4349952,TEL-PPO,45.0,43,no_exploitability,30.917704105377197,35.35353535353535
4354048,TEL-PPO,45.0,43,no_exploitability,30.91271221637726,35.35353535353535
4358144,TEL-PPO,45.0,43,no_exploitability,30.961015820503235,35.35353535353535
4362240,TEL-PPO,45.0,43,no_exploitability,30.94220757484436,35.35353535353535
4366336,TEL-PPO,45.0,43,no_exploitability,30.912095308303833,35.35353535353535
4370432,TEL-PPO,45.0,43,no_exploitability,30.826616287231445,35.35353535353535
4374528,TEL-PPO,45.0,43,no_exploitability,30.910691618919373,35.35353535353535
4378624,TEL-PPO,45.0,43,no_exploitability,30.811908841133118,35.35353535353535
4382720,TEL-PPO,45.0,43,no_exploitability,30.84571063518524,35.35353535353535
4386816,TEL-PPO,45.0,43,no_exploitability,30.779358744621277,35.35353535353535
4390912,TEL-PPO,45.0,43,no_exploitability,30.77675998210907,35.35353535353535
4395008,TEL-PPO,45.0,43,no_exploitability,30.77230453491211,35.35353535353535
4399104,TEL-PPO,45.0,43,no_exploitability,30.78078031539917,35.35353535353535
4403200,TEL-PPO,45.0,43,no_exploitability,30.70242702960968,35.35353535353535
4407296,TEL-PPO,45.0,43,no_exploitability,30.60268759727478,35.35353535353535
4411392,TEL-PPO,45.0,43,no_exploitability,30.590829253196716,35.35353535353535
4415488,TEL-PPO,45.0,43,no_exploitability,30.624815821647644,35.35353535353535
4419584,TEL-PPO,45.0,43,no_exploitability,30.69825768470764,35.35353535353535
4423680,TEL-PPO,45.0,43,no_exploitability,30.62145709991455,35.35353535353535
4427776,TEL-PPO,45.0,43,no_exploitability,30.491280555725098,35.35353535353535
4431872,TEL-PPO,45.0,43,no_exploitability,30.38606345653534,35.35353535353535
4435968,TEL-PPO,45.0,43,no_exploitability,30.305075645446777,35.35353535353535
4440064,TEL-PPO,45.0,43,no_exploitability,30.237755179405212,35.35353535353535
4444160,TEL-PPO,45.0,43,no_exploitability,30.12704849243164,35.35353535353535
4448256,TEL-PPO,45.0,43,no_exploitability,30.18672466278076,35.35353535353535
4452352,TEL-PPO,45.0,43,no_exploitability,30.30482530593872,35.35353535353535
4456448,TEL-PPO,45.0,43,no_exploitability,30.37990927696228,35.35353535353535
4460544,TEL-PPO,45.0,43,no_exploitability,30.385565757751465,35.35353535353535
4464640,TEL-PPO,45.0,43,no_exploitability,30.335068702697754,35.35353535353535
4468736,TEL-PPO,45.0,43,no_exploitability,30.404335260391235,35.35353535353535
4472832,TEL-PPO,45.0,43,no_exploitability,30.343061685562134,35.35353535353535
4476928,TEL-PPO,45.0,43,no_exploitability,30.405402183532715,35.35353535353535
