step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
1477,GRADIENT,40.0,42,baseline,54.788301725846736,54.788301725846736,54.788301725846736,54.6875
1478,GRADIENT,40.0,42,baseline,54.788716460461906,54.788716460461906,54.788716460461906,54.6875
1479,GRADIENT,40.0,42,baseline,54.789130975041736,54.789130975041736,54.789130975041736,54.6875
1480,GRADIENT,40.0,42,baseline,54.78954526970929,54.78954526970929,54.78954526970929,54.6875
1481,GRADIENT,40.0,42,baseline,54.787873400957835,54.787873400957835,54.787873400957835,54.6875
1482,GRADIENT,40.0,42,baseline,54.790372220447125,54.790372220447125,54.790372220447125,54.6875
1483,GRADIENT,40.0,42,baseline,54.79078585614539,54.79078585614539,54.79078585614539,54.6875
1484,GRADIENT,40.0,42,baseline,54.79328208870139,54.79328208870139,54.79328208870139,54.6875
1485,GRADIENT,40.0,42,baseline,54.79577699712236,54.79577699712236,54.79577699712236,54.6875
1486,GRADIENT,40.0,42,baseline,54.794109114182845,54.794109114182845,54.794109114182845,54.6875
1487,GRADIENT,40.0,42,baseline,54.79244211592672,54.79244211592672,54.79244211592672,54.6875
1488,GRADIENT,40.0,42,baseline,54.790776001859356,54.790776001859356,54.790776001859356,54.6875
1489,GRADIENT,40.0,42,baseline,54.789110771486456,54.789110771486456,54.789110771486456,54.6875
1490,GRADIENT,40.0,42,baseline,54.787446424314,54.787446424314,54.787446424314,54.6875
1491,GRADIENT,40.0,42,baseline,54.789934034542675,54.789934034542675,54.789934034542675,54.6875
1492,GRADIENT,40.0,42,baseline,54.79034582589629,54.79034582589629,54.79034582589629,54.6875
1493,GRADIENT,40.0,42,baseline,54.79075739886386,54.79075739886386,54.79075739886386,54.6875
1494,GRADIENT,40.0,42,baseline,54.78909632796987,54.78909632796987,54.78909632796987,54.6875
1495,GRADIENT,40.0,42,baseline,54.789507527328986,54.789507527328986,54.789507527328986,54.6875
1496,GRADIENT,40.0,42,baseline,54.789918508634706,54.789918508634706,54.789918508634706,54.6875
1497,GRADIENT,40.0,42,baseline,54.78825995349566,54.78825995349566,54.78825995349566,54.6875
1498,GRADIENT,40.0,42,baseline,54.78660227781549,54.78660227781549,54.78660227781549,54.6875
1499,GRADIENT,40.0,42,baseline,54.78494548110278,54.78494548110278,54.78494548110278,54.6875
1500,GRADIENT,40.0,42,baseline,54.783289562866415,54.783289562866415,54.783289562866415,54.6875
0,GRADIENT,55.0,42,baseline,39.772727272727266,39.272727272727266,40.272727272727266,39.772727272727266
1,GRADIENT,55.0,42,baseline,39.77455590340908,39.27458788740908,40.274523919409084,39.772727272727266
2,GRADIENT,55.0,42,baseline,39.7763835028602,39.27644745282327,40.27631955289713,39.772727272727266
3,GRADIENT,55.0,42,baseline,39.773841630939884,39.27393752884029,40.273745733039476,39.772727272727266
4,GRADIENT,55.0,42,baseline,39.784399961991156,39.28452778981435,40.28427213416796,39.772727272727266
5,GRADIENT,55.0,42,baseline,39.78186011953526,39.28201985927787,40.28170037979265,39.772727272727266
6,GRADIENT,55.0,42,baseline,39.77932170906347,39.27951334273328,40.27913007539365,39.772727272727266
7,GRADIENT,55.0,42,baseline,39.78550415058667,39.285727660202646,40.28528064097069,39.772727272727266
8,GRADIENT,55.0,42,baseline,39.782968045603994,39.283223413196254,40.28271267801174,39.772727272727266
9,GRADIENT,55.0,42,baseline,39.7847887220847,39.28507592969449,40.284501514474904,39.772727272727266
10,GRADIENT,55.0,42,baseline,39.78225519813199,39.282574227811715,40.28193616845226,39.772727272727266
11,GRADIENT,55.0,42,baseline,39.77972310219721,39.280073936010396,40.27937226838403,39.772727272727266
12,GRADIENT,55.0,42,baseline,39.781541255462216,39.2819238754835,40.281158635440924,39.772727272727266
13,GRADIENT,55.0,42,baseline,39.779011736386565,39.27942612470172,40.27859734807141,39.772727272727266
14,GRADIENT,55.0,42,baseline,39.78082811716259,39.28127425586849,40.280381978456695,39.772727272727266
15,GRADIENT,55.0,42,baseline,39.77830117227339,39.27877904347798,40.277823301068786,39.772727272727266
16,GRADIENT,55.0,42,baseline,39.775775651292136,39.2762852371145,40.27526606546978,39.772727272727266
17,GRADIENT,55.0,42,baseline,39.78192747509387,39.282468757664134,40.28138619252361,39.772727272727266
18,GRADIENT,55.0,42,baseline,39.779404248998745,39.27997721045812,40.27883128753937,39.772727272727266
19,GRADIENT,55.0,42,baseline,39.776882444475895,39.27748706697667,40.27627782197512,39.772727272727266
20,GRADIENT,55.0,42,baseline,39.774362060644485,39.274998326349994,40.273725794938976,39.772727272727266
21,GRADIENT,55.0,42,baseline,39.78050167954788,39.281169570632514,40.27983378846324,39.772727272727266
22,GRADIENT,55.0,42,baseline,39.777983586373765,39.27868308502296,40.277284087724574,39.772727272727266
23,GRADIENT,55.0,42,baseline,39.775466911561054,39.276197999971274,40.27473582315083,39.772727272727266
24,GRADIENT,55.0,42,baseline,39.77295165423119,39.27371431460994,40.272188993852446,39.772727272727266
25,GRADIENT,55.0,42,baseline,39.77043781350629,39.271232028072085,40.269643598940505,39.772727272727266
26,GRADIENT,55.0,42,baseline,39.76792538850907,39.26875113949143,40.267099637526705,39.772727272727266
27,GRADIENT,55.0,42,baseline,39.77404701798571,39.274904287625176,40.27318974834625,39.772727272727266
28,GRADIENT,55.0,42,baseline,39.7715368770084,39.272425647556496,40.27064810646031,39.772727272727266
29,GRADIENT,55.0,42,baseline,39.769028149437425,39.26994840315667,40.26810789571818,39.772727272727266
30,GRADIENT,55.0,42,baseline,39.770830682966206,39.2717824021301,40.26987896380232,39.772727272727266
31,GRADIENT,55.0,42,baseline,39.772632201640846,39.273615368533854,40.271649034747846,39.772727272727266
32,GRADIENT,55.0,42,baseline,39.774432706089485,39.27544730300704,40.273418109171935,39.772727272727266
33,GRADIENT,55.0,42,baseline,39.77192880991241,39.27297481916091,40.27088280066392,39.772727272727266
34,GRADIENT,55.0,42,baseline,39.77372755856479,39.274804962461566,40.272650154668014,39.772727272727266
35,GRADIENT,55.0,42,baseline,39.77122621000427,39.27233499087761,40.27011742913093,39.772727272727266
36,GRADIENT,55.0,42,baseline,39.76872626934785,39.26986640953698,40.26758612915873,39.772727272727266
37,GRADIENT,55.0,42,baseline,39.77052252243081,39.271694004285855,40.269351040575756,39.772727272727266
38,GRADIENT,55.0,42,baseline,39.76802512527825,39.26922793116029,40.26682231939621,39.772727272727266
39,GRADIENT,55.0,42,baseline,39.76552913357037,39.266763245851365,40.264295021289364,39.772727272727266
40,GRADIENT,55.0,42,baseline,39.77161124193144,39.27287664299427,40.2703458408686,39.772727272727266
41,GRADIENT,55.0,42,baseline,39.777689927883834,39.27898660012227,40.276393255645395,39.772727272727266
42,GRADIENT,55.0,42,baseline,39.7751970726017,39.2765249984204,40.27386914678299,39.772727272727266
43,GRADIENT,55.0,42,baseline,39.77270561989555,39.274064781710045,40.27134645808104,39.772727272727266
44,GRADIENT,55.0,42,baseline,39.77449534637985,39.275885726616565,40.273104966143144,39.772727272727266
45,GRADIENT,55.0,42,baseline,39.77200642841457,39.273428009510766,40.27058484731838,39.772727272727266
46,GRADIENT,55.0,42,baseline,39.76951891057625,39.27097167498005,40.268066146172444,39.772727272727266
47,GRADIENT,55.0,42,baseline,39.76703279199947,39.26851672216986,40.26554886182907,39.772727272727266
48,GRADIENT,55.0,42,baseline,39.76881929616363,39.27033437457044,40.26730421775682,39.772727272727266
49,GRADIENT,55.0,42,baseline,39.76633570677528,39.26788191589915,40.26478949765141,39.772727272727266
50,GRADIENT,55.0,42,baseline,39.76385351420589,39.76385351420589,39.76385351420589,39.772727272727266
51,GRADIENT,55.0,42,baseline,39.76563753830299,39.76563753830299,39.76563753830299,39.772727272727266
52,GRADIENT,55.0,42,baseline,39.76315787084135,39.76315787084135,39.76315787084135,39.772727272727266
53,GRADIENT,55.0,42,baseline,39.76067959776084,39.76067959776084,39.76067959776084,39.772727272727266
54,GRADIENT,55.0,42,baseline,39.77949485158819,39.77949485158819,39.77949485158819,39.772727272727266
55,GRADIENT,55.0,42,baseline,39.789786931355565,39.789786931355565,39.789786931355565,39.772727272727266
56,GRADIENT,55.0,42,baseline,39.78731071663542,39.78731071663542,39.78731071663542,39.772727272727266
57,GRADIENT,55.0,42,baseline,39.78483589404642,39.78483589404642,39.78483589404642,39.772727272727266
58,GRADIENT,55.0,42,baseline,39.79086229514846,39.79086229514846,39.79086229514846,39.772727272727266
59,GRADIENT,55.0,42,baseline,39.78838972607138,39.78838972607138,39.78838972607138,39.772727272727266
60,GRADIENT,55.0,42,baseline,39.79440988155734,39.79440988155734,39.79440988155734,39.772727272727266
61,GRADIENT,55.0,42,baseline,39.7919395642077,39.7919395642077,39.7919395642077,39.772727272727266
62,GRADIENT,55.0,42,baseline,39.79795348079012,39.79795348079012,39.79795348079012,39.772727272727266
63,GRADIENT,55.0,42,baseline,39.79548541338418,39.79548541338418,39.79548541338418,39.772727272727266
64,GRADIENT,55.0,42,baseline,39.79725591538015,39.79725591538015,39.79725591538015,39.772727272727266
65,GRADIENT,55.0,42,baseline,39.799025422437325,39.799025422437325,39.799025422437325,39.772727272727266
66,GRADIENT,55.0,42,baseline,39.79656098890503,39.79656098890503,39.79656098890503,39.772727272727266
67,GRADIENT,55.0,42,baseline,39.79409794011574,39.79409794011574,39.79409794011574,39.772727272727266
68,GRADIENT,55.0,42,baseline,39.79163627521517,39.79163627521517,39.79163627521517,39.772727272727266
69,GRADIENT,55.0,42,baseline,39.78917599334962,39.78917599334962,39.78917599334962,39.772727272727266
70,GRADIENT,55.0,42,baseline,39.79516606710478,39.79516606710478,39.79516606710478,39.772727272727266
71,GRADIENT,55.0,42,baseline,39.79270802688029,39.79270802688029,39.79270802688029,39.772727272727266
72,GRADIENT,55.0,42,baseline,39.79025136742653,39.79025136742653,39.79025136742653,39.772727272727266
73,GRADIENT,55.0,42,baseline,39.787796087892026,39.787796087892026,39.787796087892026,39.772727272727266
74,GRADIENT,55.0,42,baseline,39.79377427558705,39.79377427558705,39.79377427558705,39.772727272727266
75,GRADIENT,55.0,42,baseline,39.79132123355259,39.79132123355259,39.79132123355259,39.772727272727266
76,GRADIENT,55.0,42,baseline,39.79308139826902,39.79308139826902,39.79308139826902,39.772727272727266
77,GRADIENT,55.0,42,baseline,39.79063085133227,39.79063085133227,39.79063085133227,39.772727272727266
78,GRADIENT,55.0,42,baseline,39.78818168050369,39.78818168050369,39.78818168050369,39.772727272727266
79,GRADIENT,55.0,42,baseline,39.785733884935155,39.785733884935155,39.785733884935155,39.772727272727266
80,GRADIENT,55.0,42,baseline,39.78328746377913,39.78328746377913,39.78328746377913,39.772727272727266
81,GRADIENT,55.0,42,baseline,39.78504372623076,39.78504372623076,39.78504372623076,39.772727272727266
82,GRADIENT,55.0,42,baseline,39.786799002666704,39.786799002666704,39.786799002666704,39.772727272727266
83,GRADIENT,55.0,42,baseline,39.78855329369446,39.78855329369446,39.78855329369446,39.772727272727266
84,GRADIENT,55.0,42,baseline,39.78611158869362,39.78611158869362,39.78611158869362,39.772727272727266
85,GRADIENT,55.0,42,baseline,39.783671254310526,39.783671254310526,39.783671254310526,39.772727272727266
86,GRADIENT,55.0,42,baseline,39.78123228970096,39.78123228970096,39.78123228970096,39.772727272727266
87,GRADIENT,55.0,42,baseline,39.77879469402129,39.77879469402129,39.77879469402129,39.772727272727266
88,GRADIENT,55.0,42,baseline,39.780545093923934,39.780545093923934,39.780545093923934,39.772727272727266
89,GRADIENT,55.0,42,baseline,39.77810997729638,39.77810997729638,39.77810997729638,39.772727272727266
90,GRADIENT,55.0,42,baseline,39.77567622721525,39.77567622721525,39.77567622721525,39.772727272727266
91,GRADIENT,55.0,42,baseline,39.77324384283921,39.77324384283921,39.77324384283921,39.772727272727266
92,GRADIENT,55.0,42,baseline,39.7708128233275,39.7708128233275,39.7708128233275,39.772727272727266
93,GRADIENT,55.0,42,baseline,39.76838316783999,39.76838316783999,39.76838316783999,39.772727272727266
94,GRADIENT,55.0,42,baseline,39.77012895883946,39.77012895883946,39.77012895883946,39.772727272727266
95,GRADIENT,55.0,42,baseline,39.77187377039719,39.77187377039719,39.77187377039719,39.772727272727266
96,GRADIENT,55.0,42,baseline,39.76944769285338,39.76944769285338,39.76944769285338,39.772727272727266
97,GRADIENT,55.0,42,baseline,39.76702297626467,39.76702297626467,39.76702297626467,39.772727272727266
98,GRADIENT,55.0,42,baseline,39.77293110258322,39.77293110258322,39.77293110258322,39.772727272727266
99,GRADIENT,55.0,42,baseline,39.770508597936086,39.770508597936086,39.770508597936086,39.772727272727266
100,GRADIENT,55.0,42,baseline,39.772249028713134,39.772249028713134,39.772249028713134,39.772727272727266
101,GRADIENT,55.0,42,baseline,39.7698289874675,39.7698289874675,39.7698289874675,39.772727272727266
102,GRADIENT,55.0,42,baseline,39.76741030342228,39.76741030342228,39.76741030342228,39.772727272727266
103,GRADIENT,55.0,42,baseline,39.76914831319322,39.76914831319322,39.76914831319322,39.772727272727266
104,GRADIENT,55.0,42,baseline,39.7708853483643,39.7708853483643,39.7708853483643,39.772727272727266
105,GRADIENT,55.0,42,baseline,39.776772592686626,39.776772592686626,39.776772592686626,39.772727272727266
106,GRADIENT,55.0,42,baseline,39.778507428497214,39.778507428497214,39.778507428497214,39.772727272727266
107,GRADIENT,55.0,42,baseline,39.78438832465225,39.78438832465225,39.78438832465225,39.772727272727266
108,GRADIENT,55.0,42,baseline,39.78612096428208,39.78612096428208,39.78612096428208,39.772727272727266
109,GRADIENT,55.0,42,baseline,39.78370974557609,39.78370974557609,39.78370974557609,39.772727272727266
110,GRADIENT,55.0,42,baseline,39.78544069410385,39.78544069410385,39.78544069410385,39.772727272727266
111,GRADIENT,55.0,42,baseline,39.78303192719999,39.78303192719999,39.78303192719999,39.772727272727266
112,GRADIENT,55.0,42,baseline,39.780624510442884,39.780624510442884,39.780624510442884,39.772727272727266
113,GRADIENT,55.0,42,baseline,39.782353050451356,39.782353050451356,39.782353050451356,39.772727272727266
114,GRADIENT,55.0,42,baseline,39.77994808154939,39.77994808154939,39.77994808154939,39.772727272727266
115,GRADIENT,55.0,42,baseline,39.77754446044715,39.77754446044715,39.77754446044715,39.772727272727266
116,GRADIENT,55.0,42,baseline,39.775142186316685,39.775142186316685,39.775142186316685,39.772727272727266
117,GRADIENT,55.0,42,baseline,39.77274125833061,39.77274125833061,39.77274125833061,39.772727272727266
118,GRADIENT,55.0,42,baseline,39.77034167566214,39.77034167566214,39.77034167566214,39.772727272727266
119,GRADIENT,55.0,42,baseline,39.77206565660561,39.77206565660561,39.77206565660561,39.772727272727266
120,GRADIENT,55.0,42,baseline,39.773788671650784,39.773788671650784,39.773788671650784,39.772727272727266
121,GRADIENT,55.0,42,baseline,39.77139262345877,39.77139262345877,39.77139262345877,39.772727272727266
122,GRADIENT,55.0,42,baseline,39.77311395644417,39.77311395644417,39.77311395644417,39.772727272727266
123,GRADIENT,55.0,42,baseline,39.770720344306824,39.770720344306824,39.770720344306824,39.772727272727266
124,GRADIENT,55.0,42,baseline,39.76832807295508,39.76832807295508,39.76832807295508,39.772727272727266
125,GRADIENT,55.0,42,baseline,39.76593714156594,39.76593714156594,39.76593714156594,39.772727272727266
126,GRADIENT,55.0,42,baseline,39.76765536229425,39.76765536229425,39.76765536229425,39.772727272727266
127,GRADIENT,55.0,42,baseline,39.7652668616427,39.7652668616427,39.7652668616427,39.772727272727266
128,GRADIENT,55.0,42,baseline,39.76698340481765,39.76698340481765,39.76698340481765,39.772727272727266
129,GRADIENT,55.0,42,baseline,39.77280064106425,39.77280064106425,39.77280064106425,39.772727272727266
130,GRADIENT,55.0,42,baseline,39.77041541280333,39.77041541280333,39.77041541280333,39.772727272727266
131,GRADIENT,55.0,42,baseline,39.772129073839565,39.772129073839565,39.772129073839565,39.772727272727266
132,GRADIENT,55.0,42,baseline,39.77793728030983,39.77793728030983,39.77793728030983,39.772727272727266
133,GRADIENT,55.0,42,baseline,39.77555532051337,39.77555532051337,39.77555532051337,39.772727272727266
134,GRADIENT,55.0,42,baseline,39.77726610471195,39.77726610471195,39.77726610471195,39.772727272727266
135,GRADIENT,55.0,42,baseline,39.77488656643057,39.77488656643057,39.77488656643057,39.772727272727266
136,GRADIENT,55.0,42,baseline,39.772508360194855,39.772508360194855,39.772508360194855,39.772727272727266
137,GRADIENT,55.0,42,baseline,39.770131485188045,39.770131485188045,39.770131485188045,39.772727272727266
138,GRADIENT,55.0,42,baseline,39.76775594059394,39.76775594059394,39.76775594059394,39.772727272727266
139,GRADIENT,55.0,42,baseline,39.76538172559693,39.76538172559693,39.76538172559693,39.772727272727266
140,GRADIENT,55.0,42,baseline,39.76708799093446,39.76708799093446,39.76708799093446,39.772727272727266
141,GRADIENT,55.0,42,baseline,39.764716189396964,39.764716189396964,39.764716189396964,39.772727272727266
142,GRADIENT,55.0,42,baseline,39.76234571514926,39.76234571514926,39.76234571514926,39.772727272727266
143,GRADIENT,55.0,42,baseline,39.759976567377926,39.759976567377926,39.759976567377926,39.772727272727266
144,GRADIENT,55.0,42,baseline,39.75760874527011,39.75760874527011,39.75760874527011,39.772727272727266
145,GRADIENT,55.0,42,baseline,39.75524224801353,39.75524224801353,39.75524224801353,39.772727272727266
146,GRADIENT,55.0,42,baseline,39.752877074796466,39.752877074796466,39.752877074796466,39.772727272727266
147,GRADIENT,55.0,42,baseline,39.75051322480777,39.75051322480777,39.75051322480777,39.772727272727266
148,GRADIENT,55.0,42,baseline,39.748150697236866,39.748150697236866,39.748150697236866,39.772727272727266
149,GRADIENT,55.0,42,baseline,39.74985032331383,39.74985032331383,39.74985032331383,39.772727272727266
150,GRADIENT,55.0,42,baseline,39.75154899866335,39.75154899866335,39.75154899866335,39.772727272727266
151,GRADIENT,55.0,42,baseline,39.74918995164443,39.74918995164443,39.74918995164443,39.772727272727266
152,GRADIENT,55.0,42,baseline,39.74683222407615,39.74683222407615,39.74683222407615,39.772727272727266
153,GRADIENT,55.0,42,baseline,39.7444758151506,39.7444758151506,39.7444758151506,39.772727272727266
154,GRADIENT,55.0,42,baseline,39.742120724060435,39.742120724060435,39.742120724060435,39.772727272727266
155,GRADIENT,55.0,42,baseline,39.7438156147608,39.7438156147608,39.7438156147608,39.772727272727266
156,GRADIENT,55.0,42,baseline,39.7455095576841,39.7455095576841,39.7455095576841,39.772727272727266
157,GRADIENT,55.0,42,baseline,39.74315793630113,39.74315793630113,39.74315793630113,39.772727272727266
158,GRADIENT,55.0,42,baseline,39.74485022459838,39.74485022459838,39.74485022459838,39.772727272727266
159,GRADIENT,55.0,42,baseline,39.74654156672401,39.74654156672401,39.74654156672401,39.772727272727266
160,GRADIENT,55.0,42,baseline,39.74419341004039,39.74419341004039,39.74419341004039,39.772727272727266
161,GRADIENT,55.0,42,baseline,39.741846566090764,39.741846566090764,39.741846566090764,39.772727272727266
162,GRADIENT,55.0,42,baseline,39.74757006541809,39.74757006541809,39.74757006541809,39.772727272727266
163,GRADIENT,55.0,42,baseline,39.745225368537845,39.745225368537845,39.745225368537845,39.772727272727266
164,GRADIENT,55.0,42,baseline,39.74691246441584,39.74691246441584,39.74691246441584,39.772727272727266
165,GRADIENT,55.0,42,baseline,39.748598617324134,39.748598617324134,39.748598617324134,39.772727272727266
166,GRADIENT,55.0,42,baseline,39.75028382783946,39.75028382783946,39.75028382783946,39.772727272727266
167,GRADIENT,55.0,42,baseline,39.74794365707303,39.74794365707303,39.74794365707303,39.772727272727266
168,GRADIENT,55.0,42,baseline,39.74560479409316,39.74560479409316,39.74560479409316,39.772727272727266
169,GRADIENT,55.0,42,baseline,39.75130807016373,39.75130807016373,39.75130807016373,39.772727272727266
170,GRADIENT,55.0,42,baseline,39.75298975351378,39.75298975351378,39.75298975351378,39.772727272727266
171,GRADIENT,55.0,42,baseline,39.75868689383712,39.75868689383712,39.75868689383712,39.772727272727266
172,GRADIENT,55.0,42,baseline,39.76438085102706,39.76438085102706,39.76438085102706,39.772727272727266
173,GRADIENT,55.0,42,baseline,39.762046864572646,39.762046864572646,39.762046864572646,39.772727272727266
174,GRADIENT,55.0,42,baseline,39.767734932112646,39.767734932112646,39.767734932112646,39.772727272727266
175,GRADIENT,55.0,42,baseline,39.76540308238886,39.76540308238886,39.76540308238886,39.772727272727266
176,GRADIENT,55.0,42,baseline,39.767078900918854,39.767078900918854,39.767078900918854,39.772727272727266
177,GRADIENT,55.0,42,baseline,39.76875378337332,39.76875378337332,39.76875378337332,39.772727272727266
178,GRADIENT,55.0,42,baseline,39.76642537002299,39.76642537002299,39.76642537002299,39.772727272727266
179,GRADIENT,55.0,42,baseline,39.764098257137015,39.764098257137015,39.764098257137015,39.772727272727266
180,GRADIENT,55.0,42,baseline,39.765770802862434,39.765770802862434,39.765770802862434,39.772727272727266
181,GRADIENT,55.0,42,baseline,39.763446054774235,39.763446054774235,39.763446054774235,39.772727272727266
182,GRADIENT,55.0,42,baseline,39.76911132806355,39.76911132806355,39.76911132806355,39.772727272727266
183,GRADIENT,55.0,42,baseline,39.76678870904694,39.76678870904694,39.76678870904694,39.772727272727266
184,GRADIENT,55.0,42,baseline,39.76845775513811,39.76845775513811,39.76845775513811,39.772727272727266
185,GRADIENT,55.0,42,baseline,39.766137496292046,39.766137496292046,39.766137496292046,39.772727272727266
186,GRADIENT,55.0,42,baseline,39.76780491172987,39.76780491172987,39.76780491172987,39.772727272727266
187,GRADIENT,55.0,42,baseline,39.76548701061414,39.76548701061414,39.76548701061414,39.772727272727266
188,GRADIENT,55.0,42,baseline,39.767152796948544,39.767152796948544,39.767152796948544,39.772727272727266
189,GRADIENT,55.0,42,baseline,39.76483725112553,39.76483725112553,39.76483725112553,39.772727272727266
190,GRADIENT,55.0,42,baseline,39.76252299783668,39.76252299783668,39.76252299783668,39.772727272727266
191,GRADIENT,55.0,42,baseline,39.760210036293174,39.760210036293174,39.760210036293174,39.772727272727266
192,GRADIENT,55.0,42,baseline,39.757898365706716,39.757898365706716,39.757898365706716,39.772727272727266
193,GRADIENT,55.0,42,baseline,39.75558798528958,39.75558798528958,39.75558798528958,39.772727272727266
194,GRADIENT,55.0,42,baseline,39.757249355464445,39.757249355464445,39.757249355464445,39.772727272727266
195,GRADIENT,55.0,42,baseline,39.766846750465014,39.766846750465014,39.766846750465014,39.772727272727266
196,GRADIENT,55.0,42,baseline,39.76453931466396,39.76453931466396,39.76453931466396,39.772727272727266
197,GRADIENT,55.0,42,baseline,39.76619767489618,39.76619767489618,39.76619767489618,39.772727272727266
198,GRADIENT,55.0,42,baseline,39.767855109819614,39.767855109819614,39.767855109819614,39.772727272727266
199,GRADIENT,55.0,42,baseline,39.773472164976624,39.773472164976624,39.773472164976624,39.772727272727266
200,GRADIENT,55.0,42,baseline,39.7711689569217,39.7711689569217,39.7711689569217,39.772727272727266
201,GRADIENT,55.0,42,baseline,39.77282361920182,39.77282361920182,39.77282361920182,39.772727272727266
202,GRADIENT,55.0,42,baseline,39.77052275129769,39.77052275129769,39.77052275129769,39.772727272727266
203,GRADIENT,55.0,42,baseline,39.76822316686675,39.76822316686675,39.76822316686675,39.772727272727266
204,GRADIENT,55.0,42,baseline,39.765924865126564,39.765924865126564,39.765924865126564,39.772727272727266
205,GRADIENT,55.0,42,baseline,39.77152520166575,39.77152520166575,39.77152520166575,39.772727272727266
206,GRADIENT,55.0,42,baseline,39.777122414703264,39.777122414703264,39.777122414703264,39.772727272727266
207,GRADIENT,55.0,42,baseline,39.77482704515428,39.77482704515428,39.77482704515428,39.772727272727266
208,GRADIENT,55.0,42,baseline,39.77647571380891,39.77647571380891,39.77647571380891,39.772727272727266
209,GRADIENT,55.0,42,baseline,39.77812346308662,39.77812346308662,39.77812346308662,39.772727272727266
210,GRADIENT,55.0,42,baseline,39.779770293547614,39.779770293547614,39.779770293547614,39.772727272727266
211,GRADIENT,55.0,42,baseline,39.78141620575167,39.781416205751675,39.78141620575167,39.772727272727266
212,GRADIENT,55.0,42,baseline,39.7830612002582,39.7830612002582,39.783061200258196,39.772727272727266
213,GRADIENT,55.0,42,baseline,39.784705277626216,39.78470527762622,39.784705277626216,39.772727272727266
214,GRADIENT,55.0,42,baseline,39.786348438414365,39.786348438414365,39.78634843841436,39.772727272727266
215,GRADIENT,55.0,42,baseline,39.78406170402309,39.78406170402309,39.78406170402308,39.772727272727266
216,GRADIENT,55.0,42,baseline,39.793557288368746,39.79355728836875,39.793557288368746,39.772727272727266
217,GRADIENT,55.0,42,baseline,39.791272426223216,39.79127242622322,39.791272426223216,39.772727272727266
218,GRADIENT,55.0,42,baseline,39.78898883763513,39.78898883763514,39.78898883763513,39.772727272727266
219,GRADIENT,55.0,42,baseline,39.790627648920065,39.790627648920065,39.79062764892006,39.772727272727266
220,GRADIENT,55.0,42,baseline,39.79226554684334,39.79226554684334,39.79226554684333,39.772727272727266
221,GRADIENT,55.0,42,baseline,39.79390253196095,39.79390253196095,39.793902531960946,39.772727272727266
222,GRADIENT,55.0,42,baseline,39.79162335648783,39.79162335648783,39.791623356487825,39.772727272727266
223,GRADIENT,55.0,42,baseline,39.78934545107579,39.789345451075796,39.78934545107579,39.772727272727266
224,GRADIENT,55.0,42,baseline,39.787068814951894,39.7870688149519,39.787068814951894,39.772727272727266
225,GRADIENT,55.0,42,baseline,39.78870282574786,39.78870282574787,39.78870282574786,39.772727272727266
226,GRADIENT,55.0,42,baseline,39.78642850242342,39.78642850242342,39.78642850242341,39.772727272727266
227,GRADIENT,55.0,42,baseline,39.795871856205196,39.7958718562052,39.795871856205196,39.772727272727266
228,GRADIENT,55.0,42,baseline,39.797502914531265,39.797502914531265,39.79750291453126,39.772727272727266
229,GRADIENT,55.0,42,baseline,39.795231498727176,39.795231498727176,39.79523149872717,39.772727272727266
230,GRADIENT,55.0,42,baseline,39.79296134820571,39.79296134820571,39.7929613482057,39.772727272727266
231,GRADIENT,55.0,42,baseline,39.790692462197285,39.790692462197285,39.79069246219728,39.772727272727266
232,GRADIENT,55.0,42,baseline,39.78842483993286,39.788424839932865,39.78842483993286,39.772727272727266
233,GRADIENT,55.0,42,baseline,39.78615848064395,39.78615848064395,39.78615848064394,39.772727272727266
234,GRADIENT,55.0,42,baseline,39.78778520490724,39.787785204907244,39.78778520490724,39.772727272727266
235,GRADIENT,55.0,42,baseline,39.79330089867642,39.79330089867642,39.793300898676414,39.772727272727266
236,GRADIENT,55.0,42,baseline,39.79103765990175,39.79103765990175,39.79103765990174,39.772727272727266
237,GRADIENT,55.0,42,baseline,39.78877568140351,39.78877568140351,39.7887756814035,39.772727272727266
238,GRADIENT,55.0,42,baseline,39.79039900595342,39.79039900595342,39.79039900595341,39.772727272727266
239,GRADIENT,55.0,42,baseline,39.79202142665309,39.7920214266531,39.79202142665309,39.772727272727266
240,GRADIENT,55.0,42,baseline,39.789762783586625,39.789762783586625,39.78976278358662,39.772727272727266
241,GRADIENT,55.0,42,baseline,39.7913836183659,39.791383618365906,39.7913836183659,39.772727272727266
242,GRADIENT,55.0,42,baseline,39.78912726954441,39.78912726954441,39.7891272695444,39.772727272727266
243,GRADIENT,55.0,42,baseline,39.798495206180974,39.798495206180974,39.79849520618097,39.772727272727266
244,GRADIENT,55.0,42,baseline,39.80398552221389,39.8039855222139,39.80398552221389,39.772727272727266
245,GRADIENT,55.0,42,baseline,39.801731842710865,39.80173184271087,39.801731842710865,39.772727272727266
246,GRADIENT,55.0,42,baseline,39.80334795211064,39.80334795211064,39.803347952110634,39.772727272727266
247,GRADIENT,55.0,42,baseline,39.804963162043975,39.80496316204398,39.804963162043975,39.772727272727266
248,GRADIENT,55.0,42,baseline,39.806577473057175,39.806577473057175,39.80657747305717,39.772727272727266
249,GRADIENT,55.0,42,baseline,39.81205362032003,39.812053620320036,39.81205362032003,39.772727272727266
