step,method,q,seed,ablation,effort_mean,theoretical_effort,effort_error
1093632,TEL-PPO,40.0,789,baseline,60.37771177245309,54.6875,5.69021177245309
1093632,TEL-PPO,40.0,789,baseline,60.37771177245309,54.6875,5.69021177245309
1093632,TEL-PPO,40.0,789,baseline,60.37771177245309,54.6875,5.69021177245309
1097728,TEL-PPO,40.0,789,baseline,60.17498580459507,54.6875,5.487485804595067
1097728,TEL-PPO,40.0,789,baseline,60.17498580459507,54.6875,5.487485804595067
1097728,TEL-PPO,40.0,789,baseline,60.17498580459507,54.6875,5.487485804595067
1101824,TEL-PPO,40.0,789,baseline,60.284443580079895,54.6875,5.596943580079895
1101824,TEL-PPO,40.0,789,baseline,60.284443580079895,54.6875,5.596943580079895
1101824,TEL-PPO,40.0,789,baseline,60.284443580079895,54.6875,5.596943580079895
1105920,TEL-PPO,40.0,789,baseline,60.27978023001913,54.6875,5.592280230019128
1105920,TEL-PPO,40.0,789,baseline,60.27978023001913,54.6875,5.592280230019128
1105920,TEL-PPO,40.0,789,baseline,60.27978023001913,54.6875,5.592280230019128
1110016,TEL-PPO,40.0,789,baseline,60.28176984190935,54.6875,5.594269841909352
1110016,TEL-PPO,40.0,789,baseline,60.28176984190935,54.6875,5.594269841909352
1110016,TEL-PPO,40.0,789,baseline,60.28176984190935,54.6875,5.594269841909352
1114112,TEL-PPO,40.0,789,baseline,60.24459856422614,54.6875,5.557098564226138
1114112,TEL-PPO,40.0,789,baseline,60.24459856422614,54.6875,5.557098564226138
1114112,TEL-PPO,40.0,789,baseline,60.24459856422614,54.6875,5.557098564226138
1118208,TEL-PPO,40.0,789,baseline,60.38476913888,54.6875,5.697269138880003
1118208,TEL-PPO,40.0,789,baseline,60.38476913888,54.6875,5.697269138880003
1118208,TEL-PPO,40.0,789,baseline,60.38476913888,54.6875,5.697269138880003
1122304,TEL-PPO,40.0,789,baseline,60.4012540332041,54.6875,5.713754033204097
1122304,TEL-PPO,40.0,789,baseline,60.4012540332041,54.6875,5.713754033204097
1122304,TEL-PPO,40.0,789,baseline,60.4012540332041,54.6875,5.713754033204097
1126400,TEL-PPO,40.0,789,baseline,60.2146862177179,54.6875,5.527186217717897
1126400,TEL-PPO,40.0,789,baseline,60.2146862177179,54.6875,5.527186217717897
1126400,TEL-PPO,40.0,789,baseline,60.2146862177179,54.6875,5.527186217717897
1130496,TEL-PPO,40.0,789,baseline,60.003278299234736,54.6875,5.315778299234736
1130496,TEL-PPO,40.0,789,baseline,60.003278299234736,54.6875,5.315778299234736
1130496,TEL-PPO,40.0,789,baseline,60.003278299234736,54.6875,5.315778299234736
1134592,TEL-PPO,40.0,789,baseline,59.81089063361293,54.6875,5.123390633612928
1134592,TEL-PPO,40.0,789,baseline,59.81089063361293,54.6875,5.123390633612928
1134592,TEL-PPO,40.0,789,baseline,59.81089063361293,54.6875,5.123390633612928
1138688,TEL-PPO,40.0,789,baseline,59.82635532692084,54.6875,5.13885532692084
1138688,TEL-PPO,40.0,789,baseline,59.82635532692084,54.6875,5.13885532692084
1138688,TEL-PPO,40.0,789,baseline,59.82635532692084,54.6875,5.13885532692084
1142784,TEL-PPO,40.0,789,baseline,59.65794035606086,54.6875,4.9704403560608625
1142784,TEL-PPO,40.0,789,baseline,59.65794035606086,54.6875,4.9704403560608625
1142784,TEL-PPO,40.0,789,baseline,59.65794035606086,54.6875,4.9704403560608625
1146880,TEL-PPO,40.0,789,baseline,59.64541632775213,54.6875,4.95791632775213
1146880,TEL-PPO,40.0,789,baseline,59.64541632775213,54.6875,4.95791632775213
1146880,TEL-PPO,40.0,789,baseline,59.64541632775213,54.6875,4.95791632775213
1150976,TEL-PPO,40.0,789,baseline,59.75585020147257,54.6875,5.068350201472569
1150976,TEL-PPO,40.0,789,baseline,59.75585020147257,54.6875,5.068350201472569
1150976,TEL-PPO,40.0,789,baseline,59.75585020147257,54.6875,5.068350201472569
1155072,TEL-PPO,40.0,789,baseline,59.69824817962946,54.6875,5.010748179629459
1155072,TEL-PPO,40.0,789,baseline,59.69824817962946,54.6875,5.010748179629459
1155072,TEL-PPO,40.0,789,baseline,59.69824817962946,54.6875,5.010748179629459
1159168,TEL-PPO,40.0,789,baseline,59.83038248633966,54.6875,5.1428824863396585
1159168,TEL-PPO,40.0,789,baseline,59.83038248633966,54.6875,5.1428824863396585
1159168,TEL-PPO,40.0,789,baseline,59.83038248633966,54.6875,5.1428824863396585
1163264,TEL-PPO,40.0,789,baseline,59.5169852930121,54.6875,4.829485293012098
1163264,TEL-PPO,40.0,789,baseline,59.5169852930121,54.6875,4.829485293012098
1163264,TEL-PPO,40.0,789,baseline,59.5169852930121,54.6875,4.829485293012098
1167360,TEL-PPO,40.0,789,baseline,59.579650716390525,54.6875,4.892150716390525
1167360,TEL-PPO,40.0,789,baseline,59.579650716390525,54.6875,4.892150716390525
1167360,TEL-PPO,40.0,789,baseline,59.579650716390525,54.6875,4.892150716390525
1171456,TEL-PPO,40.0,789,baseline,59.72150291828436,54.6875,5.034002918284358
1171456,TEL-PPO,40.0,789,baseline,59.72150291828436,54.6875,5.034002918284358
1171456,TEL-PPO,40.0,789,baseline,59.72150291828436,54.6875,5.034002918284358
1175552,TEL-PPO,40.0,789,baseline,59.61120662698516,54.6875,4.923706626985158
1175552,TEL-PPO,40.0,789,baseline,59.61120662698516,54.6875,4.923706626985158
1175552,TEL-PPO,40.0,789,baseline,59.61120662698516,54.6875,4.923706626985158
1179648,TEL-PPO,40.0,789,baseline,59.75234275450923,54.6875,5.064842754509229
1179648,TEL-PPO,40.0,789,baseline,59.75234275450923,54.6875,5.064842754509229
1179648,TEL-PPO,40.0,789,baseline,59.75234275450923,54.6875,5.064842754509229
1183744,TEL-PPO,40.0,789,baseline,59.87021248275422,54.6875,5.182712482754219
1183744,TEL-PPO,40.0,789,baseline,59.87021248275422,54.6875,5.182712482754219
1183744,TEL-PPO,40.0,789,baseline,59.87021248275422,54.6875,5.182712482754219
1187840,TEL-PPO,40.0,789,baseline,60.17435959260915,54.6875,5.48685959260915
1187840,TEL-PPO,40.0,789,baseline,60.17435959260915,54.6875,5.48685959260915
1187840,TEL-PPO,40.0,789,baseline,60.17435959260915,54.6875,5.48685959260915
1191936,TEL-PPO,40.0,789,baseline,60.25179369561374,54.6875,5.564293695613742
1191936,TEL-PPO,40.0,789,baseline,60.25179369561374,54.6875,5.564293695613742
1191936,TEL-PPO,40.0,789,baseline,60.25179369561374,54.6875,5.564293695613742
1196032,TEL-PPO,40.0,789,baseline,60.4326297123917,54.6875,5.745129712391702
1196032,TEL-PPO,40.0,789,baseline,60.4326297123917,54.6875,5.745129712391702
1196032,TEL-PPO,40.0,789,baseline,60.4326297123917,54.6875,5.745129712391702
1200128,TEL-PPO,40.0,789,baseline,60.32907753298062,54.6875,5.6415775329806195
1200128,TEL-PPO,40.0,789,baseline,60.32907753298062,54.6875,5.6415775329806195
1200128,TEL-PPO,40.0,789,baseline,60.32907753298062,54.6875,5.6415775329806195
1204224,TEL-PPO,40.0,789,baseline,60.65884338505569,54.6875,5.97134338505569
1204224,TEL-PPO,40.0,789,baseline,60.65884338505569,54.6875,5.97134338505569
1204224,TEL-PPO,40.0,789,baseline,60.65884338505569,54.6875,5.97134338505569
1208320,TEL-PPO,40.0,789,baseline,60.86118183424695,54.6875,6.173681834246949
1208320,TEL-PPO,40.0,789,baseline,60.86118183424695,54.6875,6.173681834246949
1208320,TEL-PPO,40.0,789,baseline,60.86118183424695,54.6875,6.173681834246949
1212416,TEL-PPO,40.0,789,baseline,60.448977271560494,54.6875,5.761477271560494
1212416,TEL-PPO,40.0,789,baseline,60.448977271560494,54.6875,5.761477271560494
1212416,TEL-PPO,40.0,789,baseline,60.448977271560494,54.6875,5.761477271560494
1216512,TEL-PPO,40.0,789,baseline,60.32852623471991,54.6875,5.641026234719909
1216512,TEL-PPO,40.0,789,baseline,60.32852623471991,54.6875,5.641026234719909
1216512,TEL-PPO,40.0,789,baseline,60.32852623471991,54.6875,5.641026234719909
1220608,TEL-PPO,40.0,789,baseline,60.38289980683473,54.6875,5.695399806834729
1220608,TEL-PPO,40.0,789,baseline,60.38289980683473,54.6875,5.695399806834729
1220608,TEL-PPO,40.0,789,baseline,60.38289980683473,54.6875,5.695399806834729
1224704,TEL-PPO,40.0,789,baseline,60.110013938043295,54.6875,5.422513938043295
1224704,TEL-PPO,40.0,789,baseline,60.110013938043295,54.6875,5.422513938043295
1224704,TEL-PPO,40.0,789,baseline,60.110013938043295,54.6875,5.422513938043295
1228800,TEL-PPO,40.0,789,baseline,60.28467977000401,54.6875,5.597179770004011
1228800,TEL-PPO,40.0,789,baseline,60.28467977000401,54.6875,5.597179770004011
1228800,TEL-PPO,40.0,789,baseline,60.28467977000401,54.6875,5.597179770004011
1232896,TEL-PPO,40.0,789,baseline,60.170124891214186,54.6875,5.482624891214186
1232896,TEL-PPO,40.0,789,baseline,60.170124891214186,54.6875,5.482624891214186
1232896,TEL-PPO,40.0,789,baseline,60.170124891214186,54.6875,5.482624891214186
1236992,TEL-PPO,40.0,789,baseline,60.18368547968565,54.6875,5.49618547968565
1236992,TEL-PPO,40.0,789,baseline,60.18368547968565,54.6875,5.49618547968565
1236992,TEL-PPO,40.0,789,baseline,60.18368547968565,54.6875,5.49618547968565
1241088,TEL-PPO,40.0,789,baseline,60.29694343870496,54.6875,5.609443438704957
1241088,TEL-PPO,40.0,789,baseline,60.29694343870496,54.6875,5.609443438704957
1241088,TEL-PPO,40.0,789,baseline,60.29694343870496,54.6875,5.609443438704957
1245184,TEL-PPO,40.0,789,baseline,60.26184311648843,54.6875,5.5743431164884285
1245184,TEL-PPO,40.0,789,baseline,60.26184311648843,54.6875,5.5743431164884285
1245184,TEL-PPO,40.0,789,baseline,60.26184311648843,54.6875,5.5743431164884285
1249280,TEL-PPO,40.0,789,baseline,60.19132537581025,54.6875,5.503825375810251
1249280,TEL-PPO,40.0,789,baseline,60.19132537581025,54.6875,5.503825375810251
1249280,TEL-PPO,40.0,789,baseline,60.19132537581025,54.6875,5.503825375810251
1253376,TEL-PPO,40.0,789,baseline,59.99833335541184,54.6875,5.310833355411837
1253376,TEL-PPO,40.0,789,baseline,59.99833335541184,54.6875,5.310833355411837
1253376,TEL-PPO,40.0,789,baseline,59.99833335541184,54.6875,5.310833355411837
1257472,TEL-PPO,40.0,789,baseline,60.08820630935949,54.6875,5.400706309359492
1257472,TEL-PPO,40.0,789,baseline,60.08820630935949,54.6875,5.400706309359492
1257472,TEL-PPO,40.0,789,baseline,60.08820630935949,54.6875,5.400706309359492
1261568,TEL-PPO,40.0,789,baseline,60.02175474213435,54.6875,5.334254742134348
1261568,TEL-PPO,40.0,789,baseline,60.02175474213435,54.6875,5.334254742134348
1261568,TEL-PPO,40.0,789,baseline,60.02175474213435,54.6875,5.334254742134348
1265664,TEL-PPO,40.0,789,baseline,60.122391978278685,54.6875,5.434891978278685
1265664,TEL-PPO,40.0,789,baseline,60.122391978278685,54.6875,5.434891978278685
1265664,TEL-PPO,40.0,789,baseline,60.122391978278685,54.6875,5.434891978278685
1269760,TEL-PPO,40.0,789,baseline,60.34934535436338,54.6875,5.661845354363379
1269760,TEL-PPO,40.0,789,baseline,60.34934535436338,54.6875,5.661845354363379
1269760,TEL-PPO,40.0,789,baseline,60.34934535436338,54.6875,5.661845354363379
1273856,TEL-PPO,40.0,789,baseline,60.26989828282967,54.6875,5.582398282829672
1273856,TEL-PPO,40.0,789,baseline,60.26989828282967,54.6875,5.582398282829672
1273856,TEL-PPO,40.0,789,baseline,60.26989828282967,54.6875,5.582398282829672
1277952,TEL-PPO,40.0,789,baseline,60.23901034239689,54.6875,5.551510342396888
1277952,TEL-PPO,40.0,789,baseline,60.23901034239689,54.6875,5.551510342396888
1277952,TEL-PPO,40.0,789,baseline,60.23901034239689,54.6875,5.551510342396888
1282048,TEL-PPO,40.0,789,baseline,60.39670082181692,54.6875,5.709200821816921
1282048,TEL-PPO,40.0,789,baseline,60.39670082181692,54.6875,5.709200821816921
1282048,TEL-PPO,40.0,789,baseline,60.39670082181692,54.6875,5.709200821816921
1286144,TEL-PPO,40.0,789,baseline,60.607570198364556,54.6875,5.920070198364556
1286144,TEL-PPO,40.0,789,baseline,60.607570198364556,54.6875,5.920070198364556
1286144,TEL-PPO,40.0,789,baseline,60.607570198364556,54.6875,5.920070198364556
1290240,TEL-PPO,40.0,789,baseline,60.55034969840199,54.6875,5.8628496984019876
1290240,TEL-PPO,40.0,789,baseline,60.55034969840199,54.6875,5.8628496984019876
1290240,TEL-PPO,40.0,789,baseline,60.55034969840199,54.6875,5.8628496984019876
1294336,TEL-PPO,40.0,789,baseline,60.13343895366418,54.6875,5.445938953664182
1294336,TEL-PPO,40.0,789,baseline,60.13343895366418,54.6875,5.445938953664182
1294336,TEL-PPO,40.0,789,baseline,60.13343895366418,54.6875,5.445938953664182
1298432,TEL-PPO,40.0,789,baseline,59.97708989959206,54.6875,5.289589899592059
1298432,TEL-PPO,40.0,789,baseline,59.97708989959206,54.6875,5.289589899592059
1298432,TEL-PPO,40.0,789,baseline,59.97708989959206,54.6875,5.289589899592059
1302528,TEL-PPO,40.0,789,baseline,60.1209533694201,54.6875,5.4334533694201
1302528,TEL-PPO,40.0,789,baseline,60.1209533694201,54.6875,5.4334533694201
1302528,TEL-PPO,40.0,789,baseline,60.1209533694201,54.6875,5.4334533694201
1306624,TEL-PPO,40.0,789,baseline,60.21965104481207,54.6875,5.532151044812068
1306624,TEL-PPO,40.0,789,baseline,60.21965104481207,54.6875,5.532151044812068
1306624,TEL-PPO,40.0,789,baseline,60.21965104481207,54.6875,5.532151044812068
1310720,TEL-PPO,40.0,789,baseline,60.10511463135478,54.6875,5.41761463135478
1310720,TEL-PPO,40.0,789,baseline,60.10511463135478,54.6875,5.41761463135478
1310720,TEL-PPO,40.0,789,baseline,60.10511463135478,54.6875,5.41761463135478
1314816,TEL-PPO,40.0,789,baseline,60.14359090151261,54.6875,5.45609090151261
1314816,TEL-PPO,40.0,789,baseline,60.14359090151261,54.6875,5.45609090151261
1314816,TEL-PPO,40.0,789,baseline,60.14359090151261,54.6875,5.45609090151261
1318912,TEL-PPO,40.0,789,baseline,60.3009668956511,54.6875,5.613466895651101
1318912,TEL-PPO,40.0,789,baseline,60.3009668956511,54.6875,5.613466895651101
1318912,TEL-PPO,40.0,789,baseline,60.3009668956511,54.6875,5.613466895651101
1323008,TEL-PPO,40.0,789,baseline,60.03195680677894,54.6875,5.344456806778943
1323008,TEL-PPO,40.0,789,baseline,60.03195680677894,54.6875,5.344456806778943
1323008,TEL-PPO,40.0,789,baseline,60.03195680677894,54.6875,5.344456806778943
1327104,TEL-PPO,40.0,789,baseline,60.01206900179379,54.6875,5.32456900179379
1327104,TEL-PPO,40.0,789,baseline,60.01206900179379,54.6875,5.32456900179379
1327104,TEL-PPO,40.0,789,baseline,60.01206900179379,54.6875,5.32456900179379
1331200,TEL-PPO,40.0,789,baseline,59.98449477599928,54.6875,5.296994775999281
1331200,TEL-PPO,40.0,789,baseline,59.98449477599928,54.6875,5.296994775999281
1331200,TEL-PPO,40.0,789,baseline,59.98449477599928,54.6875,5.296994775999281
1335296,TEL-PPO,40.0,789,baseline,60.227993135806166,54.6875,5.540493135806166
1335296,TEL-PPO,40.0,789,baseline,60.227993135806166,54.6875,5.540493135806166
1335296,TEL-PPO,40.0,789,baseline,60.227993135806166,54.6875,5.540493135806166
1339392,TEL-PPO,40.0,789,baseline,60.10391584876926,54.6875,5.416415848769262
1339392,TEL-PPO,40.0,789,baseline,60.10391584876926,54.6875,5.416415848769262
1339392,TEL-PPO,40.0,789,baseline,60.10391584876926,54.6875,5.416415848769262
1343488,TEL-PPO,40.0,789,baseline,60.194537139963344,54.6875,5.507037139963344
1343488,TEL-PPO,40.0,789,baseline,60.194537139963344,54.6875,5.507037139963344
1343488,TEL-PPO,40.0,789,baseline,60.194537139963344,54.6875,5.507037139963344
1347584,TEL-PPO,40.0,789,baseline,60.085258394479695,54.6875,5.397758394479695
1347584,TEL-PPO,40.0,789,baseline,60.085258394479695,54.6875,5.397758394479695
1347584,TEL-PPO,40.0,789,baseline,60.085258394479695,54.6875,5.397758394479695
1351680,TEL-PPO,40.0,789,baseline,60.02254591556256,54.6875,5.33504591556256
1351680,TEL-PPO,40.0,789,baseline,60.02254591556256,54.6875,5.33504591556256
1351680,TEL-PPO,40.0,789,baseline,60.02254591556256,54.6875,5.33504591556256
1355776,TEL-PPO,40.0,789,baseline,59.80369796790187,54.6875,5.1161979679018685
1355776,TEL-PPO,40.0,789,baseline,59.80369796790187,54.6875,5.1161979679018685
1355776,TEL-PPO,40.0,789,baseline,59.80369796790187,54.6875,5.1161979679018685
1359872,TEL-PPO,40.0,789,baseline,59.81206472404311,54.6875,5.124564724043111
1359872,TEL-PPO,40.0,789,baseline,59.81206472404311,54.6875,5.124564724043111
1359872,TEL-PPO,40.0,789,baseline,59.81206472404311,54.6875,5.124564724043111
1363968,TEL-PPO,40.0,789,baseline,59.81404589768507,54.6875,5.1265458976850695
1363968,TEL-PPO,40.0,789,baseline,59.81404589768507,54.6875,5.1265458976850695
1363968,TEL-PPO,40.0,789,baseline,59.81404589768507,54.6875,5.1265458976850695
1368064,TEL-PPO,40.0,789,baseline,59.99639519257478,54.6875,5.308895192574781
1368064,TEL-PPO,40.0,789,baseline,59.99639519257478,54.6875,5.308895192574781
1368064,TEL-PPO,40.0,789,baseline,59.99639519257478,54.6875,5.308895192574781
1372160,TEL-PPO,40.0,789,baseline,59.93619818007569,54.6875,5.248698180075692
1372160,TEL-PPO,40.0,789,baseline,59.93619818007569,54.6875,5.248698180075692
1372160,TEL-PPO,40.0,789,baseline,59.93619818007569,54.6875,5.248698180075692
1376256,TEL-PPO,40.0,789,baseline,60.02740189805618,54.6875,5.339901898056183
1376256,TEL-PPO,40.0,789,baseline,60.02740189805618,54.6875,5.339901898056183
1376256,TEL-PPO,40.0,789,baseline,60.02740189805618,54.6875,5.339901898056183
1380352,TEL-PPO,40.0,789,baseline,60.04604644700878,54.6875,5.358546447008777
1380352,TEL-PPO,40.0,789,baseline,60.04604644700878,54.6875,5.358546447008777
1380352,TEL-PPO,40.0,789,baseline,60.04604644700878,54.6875,5.358546447008777
1384448,TEL-PPO,40.0,789,baseline,59.97802056279035,54.6875,5.290520562790348
1384448,TEL-PPO,40.0,789,baseline,59.97802056279035,54.6875,5.290520562790348
1384448,TEL-PPO,40.0,789,baseline,59.97802056279035,54.6875,5.290520562790348
1388544,TEL-PPO,40.0,789,baseline,60.084357913117934,54.6875,5.396857913117934
1388544,TEL-PPO,40.0,789,baseline,60.084357913117934,54.6875,5.396857913117934
1388544,TEL-PPO,40.0,789,baseline,60.084357913117934,54.6875,5.396857913117934
1392640,TEL-PPO,40.0,789,baseline,60.04473595041783,54.6875,5.357235950417831
1392640,TEL-PPO,40.0,789,baseline,60.04473595041783,54.6875,5.357235950417831
1392640,TEL-PPO,40.0,789,baseline,60.04473595041783,54.6875,5.357235950417831
1396736,TEL-PPO,40.0,789,baseline,60.37977134343234,54.6875,5.692271343432338
1396736,TEL-PPO,40.0,789,baseline,60.37977134343234,54.6875,5.692271343432338
1396736,TEL-PPO,40.0,789,baseline,60.37977134343234,54.6875,5.692271343432338
1400832,TEL-PPO,40.0,789,baseline,60.48928317148241,54.6875,5.801783171482413
1400832,TEL-PPO,40.0,789,baseline,60.48928317148241,54.6875,5.801783171482413
1400832,TEL-PPO,40.0,789,baseline,60.48928317148241,54.6875,5.801783171482413
1404928,TEL-PPO,40.0,789,baseline,60.51329996483403,54.6875,5.825799964834033
1404928,TEL-PPO,40.0,789,baseline,60.51329996483403,54.6875,5.825799964834033
1404928,TEL-PPO,40.0,789,baseline,60.51329996483403,54.6875,5.825799964834033
1409024,TEL-PPO,40.0,789,baseline,60.57249378692359,54.6875,5.884993786923587
1409024,TEL-PPO,40.0,789,baseline,60.57249378692359,54.6875,5.884993786923587
1409024,TEL-PPO,40.0,789,baseline,60.57249378692359,54.6875,5.884993786923587
1413120,TEL-PPO,40.0,789,baseline,60.47361518768593,54.6875,5.78611518768593
1413120,TEL-PPO,40.0,789,baseline,60.47361518768593,54.6875,5.78611518768593
1413120,TEL-PPO,40.0,789,baseline,60.47361518768593,54.6875,5.78611518768593
1417216,TEL-PPO,40.0,789,baseline,60.2839451753534,54.6875,5.596445175353402
1417216,TEL-PPO,40.0,789,baseline,60.2839451753534,54.6875,5.596445175353402
1417216,TEL-PPO,40.0,789,baseline,60.2839451753534,54.6875,5.596445175353402
1421312,TEL-PPO,40.0,789,baseline,60.21160712325944,54.6875,5.524107123259441
1421312,TEL-PPO,40.0,789,baseline,60.21160712325944,54.6875,5.524107123259441
1421312,TEL-PPO,40.0,789,baseline,60.21160712325944,54.6875,5.524107123259441
1425408,TEL-PPO,40.0,789,baseline,60.325232082977955,54.6875,5.637732082977955
1425408,TEL-PPO,40.0,789,baseline,60.325232082977955,54.6875,5.637732082977955
1425408,TEL-PPO,40.0,789,baseline,60.325232082977955,54.6875,5.637732082977955
1429504,TEL-PPO,40.0,789,baseline,60.570715021807686,54.6875,5.883215021807686
1429504,TEL-PPO,40.0,789,baseline,60.570715021807686,54.6875,5.883215021807686
1429504,TEL-PPO,40.0,789,baseline,60.570715021807686,54.6875,5.883215021807686
1433600,TEL-PPO,40.0,789,baseline,61.04944085609171,54.6875,6.361940856091707
1433600,TEL-PPO,40.0,789,baseline,61.04944085609171,54.6875,6.361940856091707
1433600,TEL-PPO,40.0,789,baseline,61.04944085609171,54.6875,6.361940856091707
1437696,TEL-PPO,40.0,789,baseline,60.962765395641426,54.6875,6.275265395641426
1437696,TEL-PPO,40.0,789,baseline,60.962765395641426,54.6875,6.275265395641426
1437696,TEL-PPO,40.0,789,baseline,60.962765395641426,54.6875,6.275265395641426
1441792,TEL-PPO,40.0,789,baseline,60.8613608577289,54.6875,6.173860857728897
1441792,TEL-PPO,40.0,789,baseline,60.8613608577289,54.6875,6.173860857728897
1441792,TEL-PPO,40.0,789,baseline,60.8613608577289,54.6875,6.173860857728897
1445888,TEL-PPO,40.0,789,baseline,60.94071730086583,54.6875,6.253217300865828
1445888,TEL-PPO,40.0,789,baseline,60.94071730086583,54.6875,6.253217300865828
1445888,TEL-PPO,40.0,789,baseline,60.94071730086583,54.6875,6.253217300865828
1449984,TEL-PPO,40.0,789,baseline,60.75401842407875,54.6875,6.066518424078751
1449984,TEL-PPO,40.0,789,baseline,60.75401842407875,54.6875,6.066518424078751
1449984,TEL-PPO,40.0,789,baseline,60.75401842407875,54.6875,6.066518424078751
1454080,TEL-PPO,40.0,789,baseline,60.446504967752816,54.6875,5.759004967752816
1454080,TEL-PPO,40.0,789,baseline,60.446504967752816,54.6875,5.759004967752816
1454080,TEL-PPO,40.0,789,baseline,60.446504967752816,54.6875,5.759004967752816
1458176,TEL-PPO,40.0,789,baseline,60.51851629978057,54.6875,5.831016299780572
1458176,TEL-PPO,40.0,789,baseline,60.51851629978057,54.6875,5.831016299780572
1458176,TEL-PPO,40.0,789,baseline,60.51851629978057,54.6875,5.831016299780572
1462272,TEL-PPO,40.0,789,baseline,60.2446593949571,54.6875,5.557159394957097
1462272,TEL-PPO,40.0,789,baseline,60.2446593949571,54.6875,5.557159394957097
1462272,TEL-PPO,40.0,789,baseline,60.2446593949571,54.6875,5.557159394957097
1466368,TEL-PPO,40.0,789,baseline,60.42827840521937,54.6875,5.740778405219373
1466368,TEL-PPO,40.0,789,baseline,60.42827840521937,54.6875,5.740778405219373
1466368,TEL-PPO,40.0,789,baseline,60.42827840521937,54.6875,5.740778405219373
1470464,TEL-PPO,40.0,789,baseline,60.596778181847185,54.6875,5.909278181847185
1470464,TEL-PPO,40.0,789,baseline,60.596778181847185,54.6875,5.909278181847185
1470464,TEL-PPO,40.0,789,baseline,60.596778181847185,54.6875,5.909278181847185
1474560,TEL-PPO,40.0,789,baseline,60.53699140902607,54.6875,5.849491409026072
1474560,TEL-PPO,40.0,789,baseline,60.53699140902607,54.6875,5.849491409026072
1474560,TEL-PPO,40.0,789,baseline,60.53699140902607,54.6875,5.849491409026072
1478656,TEL-PPO,40.0,789,baseline,60.55151113355532,54.6875,5.864011133555323
1478656,TEL-PPO,40.0,789,baseline,60.55151113355532,54.6875,5.864011133555323
1478656,TEL-PPO,40.0,789,baseline,60.55151113355532,54.6875,5.864011133555323
1482752,TEL-PPO,40.0,789,baseline,60.56892778351907,54.6875,5.881427783519072
1482752,TEL-PPO,40.0,789,baseline,60.56892778351907,54.6875,5.881427783519072
1482752,TEL-PPO,40.0,789,baseline,60.56892778351907,54.6875,5.881427783519072
1486848,TEL-PPO,40.0,789,baseline,60.79746759962285,54.6875,6.109967599622848
1486848,TEL-PPO,40.0,789,baseline,60.79746759962285,54.6875,6.109967599622848
1486848,TEL-PPO,40.0,789,baseline,60.79746759962285,54.6875,6.109967599622848
1490944,TEL-PPO,40.0,789,baseline,60.9274388314225,54.6875,6.239938831422499
1490944,TEL-PPO,40.0,789,baseline,60.9274388314225,54.6875,6.239938831422499
1490944,TEL-PPO,40.0,789,baseline,60.9274388314225,54.6875,6.239938831422499
1495040,TEL-PPO,40.0,789,baseline,60.69973223749553,54.6875,6.012232237495532
1495040,TEL-PPO,40.0,789,baseline,60.69973223749553,54.6875,6.012232237495532
1495040,TEL-PPO,40.0,789,baseline,60.69973223749553,54.6875,6.012232237495532
1499136,TEL-PPO,40.0,789,baseline,60.49610981950531,54.6875,5.808609819505307
1499136,TEL-PPO,40.0,789,baseline,60.49610981950531,54.6875,5.808609819505307
1499136,TEL-PPO,40.0,789,baseline,60.49610981950531,54.6875,5.808609819505307
1503232,TEL-PPO,40.0,789,baseline,60.50668480247254,54.6875,5.819184802472542
1503232,TEL-PPO,40.0,789,baseline,60.50668480247254,54.6875,5.819184802472542
1503232,TEL-PPO,40.0,789,baseline,60.50668480247254,54.6875,5.819184802472542
1507328,TEL-PPO,40.0,789,baseline,60.40238346299161,54.6875,5.714883462991608
1507328,TEL-PPO,40.0,789,baseline,60.40238346299161,54.6875,5.714883462991608
1507328,TEL-PPO,40.0,789,baseline,60.40238346299161,54.6875,5.714883462991608
1511424,TEL-PPO,40.0,789,baseline,60.29059410467735,54.6875,5.6030941046773535
1511424,TEL-PPO,40.0,789,baseline,60.29059410467735,54.6875,5.6030941046773535
1511424,TEL-PPO,40.0,789,baseline,60.29059410467735,54.6875,5.6030941046773535
1515520,TEL-PPO,40.0,789,baseline,60.23306524055077,54.6875,5.545565240550772
1515520,TEL-PPO,40.0,789,baseline,60.23306524055077,54.6875,5.545565240550772
1515520,TEL-PPO,40.0,789,baseline,60.23306524055077,54.6875,5.545565240550772
1519616,TEL-PPO,40.0,789,baseline,60.40241839177912,54.6875,5.714918391779122
1519616,TEL-PPO,40.0,789,baseline,60.40241839177912,54.6875,5.714918391779122
1519616,TEL-PPO,40.0,789,baseline,60.40241839177912,54.6875,5.714918391779122
1523712,TEL-PPO,40.0,789,baseline,60.34684625687081,54.6875,5.659346256870812
1523712,TEL-PPO,40.0,789,baseline,60.34684625687081,54.6875,5.659346256870812
1523712,TEL-PPO,40.0,789,baseline,60.34684625687081,54.6875,5.659346256870812
1527808,TEL-PPO,40.0,789,baseline,60.040785298217045,54.6875,5.353285298217045
1527808,TEL-PPO,40.0,789,baseline,60.040785298217045,54.6875,5.353285298217045
1527808,TEL-PPO,40.0,789,baseline,60.040785298217045,54.6875,5.353285298217045
1531904,TEL-PPO,40.0,789,baseline,60.52126134093851,54.6875,5.8337613409385085
1531904,TEL-PPO,40.0,789,baseline,60.52126134093851,54.6875,5.8337613409385085
1531904,TEL-PPO,40.0,789,baseline,60.52126134093851,54.6875,5.8337613409385085
