step,method,q,seed,ablation,approx_kl,mean_kl_window
1859584,TEL-PPO,55.0,123,baseline,0.018505096435546875,
1859584,TEL-PPO,55.0,123,baseline,0.018505096435546875,
1863680,TEL-PPO,55.0,123,baseline,0.008052825927734375,
1863680,TEL-PPO,55.0,123,baseline,0.008052825927734375,
1863680,TEL-PPO,55.0,123,baseline,0.008052825927734375,
1867776,TEL-PPO,55.0,123,baseline,-0.0030604771205357145,
1867776,TEL-PPO,55.0,123,baseline,-0.0030604771205357145,
1867776,TEL-PPO,55.0,123,baseline,-0.0030604771205357145,
1871872,TEL-PPO,55.0,123,baseline,0.027715682983398438,
1871872,TEL-PPO,55.0,123,baseline,0.027715682983398438,
1871872,TEL-PPO,55.0,123,baseline,0.027715682983398438,
1875968,TEL-PPO,55.0,123,baseline,0.012237548828125,
1875968,TEL-PPO,55.0,123,baseline,0.012237548828125,
1875968,TEL-PPO,55.0,123,baseline,0.012237548828125,0.012810034978957403
1880064,TEL-PPO,55.0,123,baseline,0.010026931762695312,
1880064,TEL-PPO,55.0,123,baseline,0.010026931762695312,
1880064,TEL-PPO,55.0,123,baseline,0.010026931762695312,
1884160,TEL-PPO,55.0,123,baseline,-0.015736897786458332,
1884160,TEL-PPO,55.0,123,baseline,-0.015736897786458332,
1884160,TEL-PPO,55.0,123,baseline,-0.015736897786458332,
1888256,TEL-PPO,55.0,123,baseline,0.010492324829101562,
1888256,TEL-PPO,55.0,123,baseline,0.010492324829101562,
1888256,TEL-PPO,55.0,123,baseline,0.010492324829101562,
1892352,TEL-PPO,55.0,123,baseline,-0.0004069010416666667,
1892352,TEL-PPO,55.0,123,baseline,-0.0004069010416666667,
1892352,TEL-PPO,55.0,123,baseline,-0.0004069010416666667,
1896448,TEL-PPO,55.0,123,baseline,0.0144775390625,
1896448,TEL-PPO,55.0,123,baseline,0.0144775390625,
1896448,TEL-PPO,55.0,123,baseline,0.0144775390625,
1900544,TEL-PPO,55.0,123,baseline,0.01169586181640625,
1900544,TEL-PPO,55.0,123,baseline,0.01169586181640625,
1900544,TEL-PPO,55.0,123,baseline,0.01169586181640625,
1904640,TEL-PPO,55.0,123,baseline,0.014002482096354166,
1904640,TEL-PPO,55.0,123,baseline,0.014002482096354166,
1904640,TEL-PPO,55.0,123,baseline,0.014002482096354166,
1908736,TEL-PPO,55.0,123,baseline,0.007241385323660714,
1908736,TEL-PPO,55.0,123,baseline,0.007241385323660714,
1908736,TEL-PPO,55.0,123,baseline,0.007241385323660714,
1912832,TEL-PPO,55.0,123,baseline,0.011770248413085938,
1912832,TEL-PPO,55.0,123,baseline,0.011770248413085938,
1912832,TEL-PPO,55.0,123,baseline,0.011770248413085938,
1916928,TEL-PPO,55.0,123,baseline,0.008169174194335938,
1916928,TEL-PPO,55.0,123,baseline,0.008169174194335938,
1916928,TEL-PPO,55.0,123,baseline,0.008169174194335938,
1921024,TEL-PPO,55.0,123,baseline,0.023676554361979168,
1921024,TEL-PPO,55.0,123,baseline,0.023676554361979168,
1921024,TEL-PPO,55.0,123,baseline,0.023676554361979168,
1925120,TEL-PPO,55.0,123,baseline,0.024074009486607144,
1925120,TEL-PPO,55.0,123,baseline,0.024074009486607144,
1925120,TEL-PPO,55.0,123,baseline,0.024074009486607144,
1929216,TEL-PPO,55.0,123,baseline,0.011640276227678572,
1929216,TEL-PPO,55.0,123,baseline,0.011640276227678572,
1929216,TEL-PPO,55.0,123,baseline,0.011640276227678572,
1933312,TEL-PPO,55.0,123,baseline,0.016632080078125,
1933312,TEL-PPO,55.0,123,baseline,0.016632080078125,
1933312,TEL-PPO,55.0,123,baseline,0.016632080078125,
1937408,TEL-PPO,55.0,123,baseline,-0.005512237548828125,
1937408,TEL-PPO,55.0,123,baseline,-0.005512237548828125,
1937408,TEL-PPO,55.0,123,baseline,-0.005512237548828125,
1941504,TEL-PPO,55.0,123,baseline,0.02081298828125,
1941504,TEL-PPO,55.0,123,baseline,0.02081298828125,
1941504,TEL-PPO,55.0,123,baseline,0.02081298828125,
1945600,TEL-PPO,55.0,123,baseline,0.007242838541666667,
1945600,TEL-PPO,55.0,123,baseline,0.007242838541666667,
1945600,TEL-PPO,55.0,123,baseline,0.007242838541666667,
1949696,TEL-PPO,55.0,123,baseline,-0.00466156005859375,
1949696,TEL-PPO,55.0,123,baseline,-0.00466156005859375,
1949696,TEL-PPO,55.0,123,baseline,-0.00466156005859375,
1953792,TEL-PPO,55.0,123,baseline,0.01711273193359375,
1953792,TEL-PPO,55.0,123,baseline,0.01711273193359375,
1953792,TEL-PPO,55.0,123,baseline,0.01711273193359375,
1957888,TEL-PPO,55.0,123,baseline,0.02740478515625,
1957888,TEL-PPO,55.0,123,baseline,0.02740478515625,
1957888,TEL-PPO,55.0,123,baseline,0.02740478515625,0.010507730756487164
1961984,TEL-PPO,55.0,123,baseline,0.028940836588541668,
1961984,TEL-PPO,55.0,123,baseline,0.028940836588541668,
1961984,TEL-PPO,55.0,123,baseline,0.028940836588541668,
1966080,TEL-PPO,55.0,123,baseline,0.025537490844726562,
1966080,TEL-PPO,55.0,123,baseline,0.025537490844726562,
1966080,TEL-PPO,55.0,123,baseline,0.025537490844726562,
1970176,TEL-PPO,55.0,123,baseline,0.0060787200927734375,
1970176,TEL-PPO,55.0,123,baseline,0.0060787200927734375,
1970176,TEL-PPO,55.0,123,baseline,0.0060787200927734375,
1974272,TEL-PPO,55.0,123,baseline,0.013950347900390625,
1974272,TEL-PPO,55.0,123,baseline,0.013950347900390625,
1974272,TEL-PPO,55.0,123,baseline,0.013950347900390625,
1978368,TEL-PPO,55.0,123,baseline,0.00994110107421875,
1978368,TEL-PPO,55.0,123,baseline,0.00994110107421875,
1978368,TEL-PPO,55.0,123,baseline,0.00994110107421875,
1982464,TEL-PPO,55.0,123,baseline,0.003459930419921875,
1982464,TEL-PPO,55.0,123,baseline,0.003459930419921875,
1982464,TEL-PPO,55.0,123,baseline,0.003459930419921875,
1986560,TEL-PPO,55.0,123,baseline,0.002960205078125,
1986560,TEL-PPO,55.0,123,baseline,0.002960205078125,
1986560,TEL-PPO,55.0,123,baseline,0.002960205078125,
1990656,TEL-PPO,55.0,123,baseline,0.03076934814453125,
1990656,TEL-PPO,55.0,123,baseline,0.03076934814453125,
1990656,TEL-PPO,55.0,123,baseline,0.03076934814453125,
1994752,TEL-PPO,55.0,123,baseline,0.01351165771484375,
1994752,TEL-PPO,55.0,123,baseline,0.01351165771484375,
1994752,TEL-PPO,55.0,123,baseline,0.01351165771484375,
1998848,TEL-PPO,55.0,123,baseline,0.014330182756696428,
1998848,TEL-PPO,55.0,123,baseline,0.014330182756696428,
1998848,TEL-PPO,55.0,123,baseline,0.014330182756696428,
2002944,TEL-PPO,55.0,123,baseline,0.009020487467447916,
2002944,TEL-PPO,55.0,123,baseline,0.009020487467447916,
2002944,TEL-PPO,55.0,123,baseline,0.009020487467447916,
2007040,TEL-PPO,55.0,123,baseline,1.52587890625e-05,
2007040,TEL-PPO,55.0,123,baseline,1.52587890625e-05,
2007040,TEL-PPO,55.0,123,baseline,1.52587890625e-05,
2011136,TEL-PPO,55.0,123,baseline,0.008234024047851562,
2011136,TEL-PPO,55.0,123,baseline,0.008234024047851562,
2011136,TEL-PPO,55.0,123,baseline,0.008234024047851562,
2015232,TEL-PPO,55.0,123,baseline,0.0058155059814453125,
2015232,TEL-PPO,55.0,123,baseline,0.0058155059814453125,
2015232,TEL-PPO,55.0,123,baseline,0.0058155059814453125,
2019328,TEL-PPO,55.0,123,baseline,-0.00024196079799107144,
2019328,TEL-PPO,55.0,123,baseline,-0.00024196079799107144,
2019328,TEL-PPO,55.0,123,baseline,-0.00024196079799107144,
2023424,TEL-PPO,55.0,123,baseline,0.008853912353515625,
2023424,TEL-PPO,55.0,123,baseline,0.008853912353515625,
2023424,TEL-PPO,55.0,123,baseline,0.008853912353515625,
2027520,TEL-PPO,55.0,123,baseline,0.01616668701171875,
2027520,TEL-PPO,55.0,123,baseline,0.01616668701171875,
2027520,TEL-PPO,55.0,123,baseline,0.01616668701171875,
2031616,TEL-PPO,55.0,123,baseline,-0.0045185089111328125,
2031616,TEL-PPO,55.0,123,baseline,-0.0045185089111328125,
2031616,TEL-PPO,55.0,123,baseline,-0.0045185089111328125,
2035712,TEL-PPO,55.0,123,baseline,-0.0145416259765625,
2035712,TEL-PPO,55.0,123,baseline,-0.0145416259765625,
2035712,TEL-PPO,55.0,123,baseline,-0.0145416259765625,
2039808,TEL-PPO,55.0,123,baseline,0.0323272705078125,
2039808,TEL-PPO,55.0,123,baseline,0.0323272705078125,
2039808,TEL-PPO,55.0,123,baseline,0.0323272705078125,0.010530543554396856
2043904,TEL-PPO,55.0,123,baseline,0.009418487548828125,
2043904,TEL-PPO,55.0,123,baseline,0.009418487548828125,
2043904,TEL-PPO,55.0,123,baseline,0.009418487548828125,
2048000,TEL-PPO,55.0,123,baseline,-0.009159088134765625,
2048000,TEL-PPO,55.0,123,baseline,-0.009159088134765625,
2048000,TEL-PPO,55.0,123,baseline,-0.009159088134765625,
2052096,TEL-PPO,55.0,123,baseline,0.025669097900390625,
2052096,TEL-PPO,55.0,123,baseline,0.025669097900390625,
2052096,TEL-PPO,55.0,123,baseline,0.025669097900390625,
2056192,TEL-PPO,55.0,123,baseline,0.008974075317382812,
2056192,TEL-PPO,55.0,123,baseline,0.008974075317382812,
2056192,TEL-PPO,55.0,123,baseline,0.008974075317382812,
2060288,TEL-PPO,55.0,123,baseline,0.020168304443359375,
2060288,TEL-PPO,55.0,123,baseline,0.020168304443359375,
2060288,TEL-PPO,55.0,123,baseline,0.020168304443359375,
2064384,TEL-PPO,55.0,123,baseline,0.009601593017578125,
2064384,TEL-PPO,55.0,123,baseline,0.009601593017578125,
2064384,TEL-PPO,55.0,123,baseline,0.009601593017578125,
2068480,TEL-PPO,55.0,123,baseline,0.02155303955078125,
2068480,TEL-PPO,55.0,123,baseline,0.02155303955078125,
2068480,TEL-PPO,55.0,123,baseline,0.02155303955078125,
2072576,TEL-PPO,55.0,123,baseline,0.018681844075520832,
2072576,TEL-PPO,55.0,123,baseline,0.018681844075520832,
2072576,TEL-PPO,55.0,123,baseline,0.018681844075520832,
2076672,TEL-PPO,55.0,123,baseline,0.02039337158203125,
2076672,TEL-PPO,55.0,123,baseline,0.02039337158203125,
2076672,TEL-PPO,55.0,123,baseline,0.02039337158203125,
2080768,TEL-PPO,55.0,123,baseline,0.0170745849609375,
2080768,TEL-PPO,55.0,123,baseline,0.0170745849609375,
2080768,TEL-PPO,55.0,123,baseline,0.0170745849609375,
2084864,TEL-PPO,55.0,123,baseline,-0.00348663330078125,
2084864,TEL-PPO,55.0,123,baseline,-0.00348663330078125,
2084864,TEL-PPO,55.0,123,baseline,-0.00348663330078125,
2088960,TEL-PPO,55.0,123,baseline,0.020416259765625,
2088960,TEL-PPO,55.0,123,baseline,0.020416259765625,
2088960,TEL-PPO,55.0,123,baseline,0.020416259765625,
2093056,TEL-PPO,55.0,123,baseline,0.0049800872802734375,
2093056,TEL-PPO,55.0,123,baseline,0.0049800872802734375,
2093056,TEL-PPO,55.0,123,baseline,0.0049800872802734375,
2097152,TEL-PPO,55.0,123,baseline,0.0494842529296875,
2097152,TEL-PPO,55.0,123,baseline,0.0494842529296875,
2097152,TEL-PPO,55.0,123,baseline,0.0494842529296875,
2101248,TEL-PPO,55.0,123,baseline,-0.002777099609375,
2101248,TEL-PPO,55.0,123,baseline,-0.002777099609375,
2101248,TEL-PPO,55.0,123,baseline,-0.002777099609375,
2105344,TEL-PPO,55.0,123,baseline,0.014415740966796875,
2105344,TEL-PPO,55.0,123,baseline,0.014415740966796875,
2105344,TEL-PPO,55.0,123,baseline,0.014415740966796875,
2109440,TEL-PPO,55.0,123,baseline,-0.0014095306396484375,
2109440,TEL-PPO,55.0,123,baseline,-0.0014095306396484375,
2109440,TEL-PPO,55.0,123,baseline,-0.0014095306396484375,
2113536,TEL-PPO,55.0,123,baseline,0.0017375946044921875,
2113536,TEL-PPO,55.0,123,baseline,0.0017375946044921875,
2113536,TEL-PPO,55.0,123,baseline,0.0017375946044921875,
2117632,TEL-PPO,55.0,123,baseline,0.017452239990234375,
2117632,TEL-PPO,55.0,123,baseline,0.017452239990234375,
2117632,TEL-PPO,55.0,123,baseline,0.017452239990234375,
2121728,TEL-PPO,55.0,123,baseline,0.0071136474609375,
2121728,TEL-PPO,55.0,123,baseline,0.0071136474609375,
2121728,TEL-PPO,55.0,123,baseline,0.0071136474609375,0.012515093485514323
2125824,TEL-PPO,55.0,123,baseline,-0.0030536651611328125,
2125824,TEL-PPO,55.0,123,baseline,-0.0030536651611328125,
2125824,TEL-PPO,55.0,123,baseline,-0.0030536651611328125,
2129920,TEL-PPO,55.0,123,baseline,0.00257110595703125,
2129920,TEL-PPO,55.0,123,baseline,0.00257110595703125,
2129920,TEL-PPO,55.0,123,baseline,0.00257110595703125,
2134016,TEL-PPO,55.0,123,baseline,0.010645548502604166,
2134016,TEL-PPO,55.0,123,baseline,0.010645548502604166,
2134016,TEL-PPO,55.0,123,baseline,0.010645548502604166,
2138112,TEL-PPO,55.0,123,baseline,0.02880859375,
2138112,TEL-PPO,55.0,123,baseline,0.02880859375,
2138112,TEL-PPO,55.0,123,baseline,0.02880859375,
2142208,TEL-PPO,55.0,123,baseline,0.0027751922607421875,
2142208,TEL-PPO,55.0,123,baseline,0.0027751922607421875,
2142208,TEL-PPO,55.0,123,baseline,0.0027751922607421875,
2146304,TEL-PPO,55.0,123,baseline,0.012929916381835938,
2146304,TEL-PPO,55.0,123,baseline,0.012929916381835938,
2146304,TEL-PPO,55.0,123,baseline,0.012929916381835938,
2150400,TEL-PPO,55.0,123,baseline,0.003570556640625,
2150400,TEL-PPO,55.0,123,baseline,0.003570556640625,
2150400,TEL-PPO,55.0,123,baseline,0.003570556640625,
2154496,TEL-PPO,55.0,123,baseline,-0.002773284912109375,
2154496,TEL-PPO,55.0,123,baseline,-0.002773284912109375,
2154496,TEL-PPO,55.0,123,baseline,-0.002773284912109375,
2158592,TEL-PPO,55.0,123,baseline,0.002384185791015625,
2158592,TEL-PPO,55.0,123,baseline,0.002384185791015625,
2158592,TEL-PPO,55.0,123,baseline,0.002384185791015625,
2162688,TEL-PPO,55.0,123,baseline,0.034816741943359375,
2162688,TEL-PPO,55.0,123,baseline,0.034816741943359375,
2162688,TEL-PPO,55.0,123,baseline,0.034816741943359375,
2166784,TEL-PPO,55.0,123,baseline,-0.0060516357421875,
2166784,TEL-PPO,55.0,123,baseline,-0.0060516357421875,
2166784,TEL-PPO,55.0,123,baseline,-0.0060516357421875,
2170880,TEL-PPO,55.0,123,baseline,-0.013532638549804688,
2170880,TEL-PPO,55.0,123,baseline,-0.013532638549804688,
2170880,TEL-PPO,55.0,123,baseline,-0.013532638549804688,
2174976,TEL-PPO,55.0,123,baseline,-0.004148210797991071,
2174976,TEL-PPO,55.0,123,baseline,-0.004148210797991071,
2174976,TEL-PPO,55.0,123,baseline,-0.004148210797991071,
2179072,TEL-PPO,55.0,123,baseline,-0.0036977132161458335,
2179072,TEL-PPO,55.0,123,baseline,-0.0036977132161458335,
2179072,TEL-PPO,55.0,123,baseline,-0.0036977132161458335,
2183168,TEL-PPO,55.0,123,baseline,0.013903299967447916,
2183168,TEL-PPO,55.0,123,baseline,0.013903299967447916,
2183168,TEL-PPO,55.0,123,baseline,0.013903299967447916,
2187264,TEL-PPO,55.0,123,baseline,0.023874282836914062,
2187264,TEL-PPO,55.0,123,baseline,0.023874282836914062,
2187264,TEL-PPO,55.0,123,baseline,0.023874282836914062,
2191360,TEL-PPO,55.0,123,baseline,0.012593587239583334,
2191360,TEL-PPO,55.0,123,baseline,0.012593587239583334,
2191360,TEL-PPO,55.0,123,baseline,0.012593587239583334,
2195456,TEL-PPO,55.0,123,baseline,0.0061370849609375,
2195456,TEL-PPO,55.0,123,baseline,0.0061370849609375,
2195456,TEL-PPO,55.0,123,baseline,0.0061370849609375,
2199552,TEL-PPO,55.0,123,baseline,0.027532577514648438,
2199552,TEL-PPO,55.0,123,baseline,0.027532577514648438,
2199552,TEL-PPO,55.0,123,baseline,0.027532577514648438,
2203648,TEL-PPO,55.0,123,baseline,0.011288960774739584,
2203648,TEL-PPO,55.0,123,baseline,0.011288960774739584,
2203648,TEL-PPO,55.0,123,baseline,0.011288960774739584,0.008028724307105654
2207744,TEL-PPO,55.0,123,baseline,0.03640965053013393,
2207744,TEL-PPO,55.0,123,baseline,0.03640965053013393,
2207744,TEL-PPO,55.0,123,baseline,0.03640965053013393,
2211840,TEL-PPO,55.0,123,baseline,0.024623870849609375,
2211840,TEL-PPO,55.0,123,baseline,0.024623870849609375,
2211840,TEL-PPO,55.0,123,baseline,0.024623870849609375,
2215936,TEL-PPO,55.0,123,baseline,0.009227752685546875,
2215936,TEL-PPO,55.0,123,baseline,0.009227752685546875,
2215936,TEL-PPO,55.0,123,baseline,0.009227752685546875,
2220032,TEL-PPO,55.0,123,baseline,-0.0084075927734375,
2220032,TEL-PPO,55.0,123,baseline,-0.0084075927734375,
2220032,TEL-PPO,55.0,123,baseline,-0.0084075927734375,
2224128,TEL-PPO,55.0,123,baseline,0.0040912628173828125,
2224128,TEL-PPO,55.0,123,baseline,0.0040912628173828125,
2224128,TEL-PPO,55.0,123,baseline,0.0040912628173828125,
2228224,TEL-PPO,55.0,123,baseline,0.0031681060791015625,
2228224,TEL-PPO,55.0,123,baseline,0.0031681060791015625,
2228224,TEL-PPO,55.0,123,baseline,0.0031681060791015625,
2232320,TEL-PPO,55.0,123,baseline,0.013101577758789062,
2232320,TEL-PPO,55.0,123,baseline,0.013101577758789062,
2232320,TEL-PPO,55.0,123,baseline,0.013101577758789062,
2236416,TEL-PPO,55.0,123,baseline,0.00350189208984375,
2236416,TEL-PPO,55.0,123,baseline,0.00350189208984375,
2236416,TEL-PPO,55.0,123,baseline,0.00350189208984375,
2240512,TEL-PPO,55.0,123,baseline,0.028889973958333332,
2240512,TEL-PPO,55.0,123,baseline,0.028889973958333332,
2240512,TEL-PPO,55.0,123,baseline,0.028889973958333332,
2244608,TEL-PPO,55.0,123,baseline,0.0121917724609375,
2244608,TEL-PPO,55.0,123,baseline,0.0121917724609375,
2244608,TEL-PPO,55.0,123,baseline,0.0121917724609375,
2248704,TEL-PPO,55.0,123,baseline,0.01052093505859375,
2248704,TEL-PPO,55.0,123,baseline,0.01052093505859375,
2248704,TEL-PPO,55.0,123,baseline,0.01052093505859375,
2252800,TEL-PPO,55.0,123,baseline,0.004353841145833333,
2252800,TEL-PPO,55.0,123,baseline,0.004353841145833333,
2252800,TEL-PPO,55.0,123,baseline,0.004353841145833333,
2256896,TEL-PPO,55.0,123,baseline,-0.001766204833984375,
2256896,TEL-PPO,55.0,123,baseline,-0.001766204833984375,
2256896,TEL-PPO,55.0,123,baseline,-0.001766204833984375,
2260992,TEL-PPO,55.0,123,baseline,0.0001354217529296875,
2260992,TEL-PPO,55.0,123,baseline,0.0001354217529296875,
2260992,TEL-PPO,55.0,123,baseline,0.0001354217529296875,
2265088,TEL-PPO,55.0,123,baseline,-0.0055217742919921875,
2265088,TEL-PPO,55.0,123,baseline,-0.0055217742919921875,
2265088,TEL-PPO,55.0,123,baseline,-0.0055217742919921875,
2269184,TEL-PPO,55.0,123,baseline,0.0011806488037109375,
2269184,TEL-PPO,55.0,123,baseline,0.0011806488037109375,
2269184,TEL-PPO,55.0,123,baseline,0.0011806488037109375,
2273280,TEL-PPO,55.0,123,baseline,-0.012166976928710938,
2273280,TEL-PPO,55.0,123,baseline,-0.012166976928710938,
2273280,TEL-PPO,55.0,123,baseline,-0.012166976928710938,
2277376,TEL-PPO,55.0,123,baseline,-0.011394500732421875,
2277376,TEL-PPO,55.0,123,baseline,-0.011394500732421875,
2277376,TEL-PPO,55.0,123,baseline,-0.011394500732421875,
2281472,TEL-PPO,55.0,123,baseline,0.0095977783203125,
2281472,TEL-PPO,55.0,123,baseline,0.0095977783203125,
2281472,TEL-PPO,55.0,123,baseline,0.0095977783203125,
2285568,TEL-PPO,55.0,123,baseline,0.016937255859375,
2285568,TEL-PPO,55.0,123,baseline,0.016937255859375,
2285568,TEL-PPO,55.0,123,baseline,0.016937255859375,0.006933734530494326
2289664,TEL-PPO,55.0,123,baseline,0.014729817708333334,
2289664,TEL-PPO,55.0,123,baseline,0.014729817708333334,
2289664,TEL-PPO,55.0,123,baseline,0.014729817708333334,
2293760,TEL-PPO,55.0,123,baseline,-0.000568389892578125,
2293760,TEL-PPO,55.0,123,baseline,-0.000568389892578125,
2293760,TEL-PPO,55.0,123,baseline,-0.000568389892578125,
2297856,TEL-PPO,55.0,123,baseline,0.01268768310546875,
2297856,TEL-PPO,55.0,123,baseline,0.01268768310546875,
2297856,TEL-PPO,55.0,123,baseline,0.01268768310546875,
2301952,TEL-PPO,55.0,123,baseline,0.009653091430664062,
2301952,TEL-PPO,55.0,123,baseline,0.009653091430664062,
2301952,TEL-PPO,55.0,123,baseline,0.009653091430664062,
2306048,TEL-PPO,55.0,123,baseline,-0.0069293975830078125,
2306048,TEL-PPO,55.0,123,baseline,-0.0069293975830078125,
2306048,TEL-PPO,55.0,123,baseline,-0.0069293975830078125,
2310144,TEL-PPO,55.0,123,baseline,-0.002414703369140625,
2310144,TEL-PPO,55.0,123,baseline,-0.002414703369140625,
2310144,TEL-PPO,55.0,123,baseline,-0.002414703369140625,
2314240,TEL-PPO,55.0,123,baseline,0.009233474731445312,
2314240,TEL-PPO,55.0,123,baseline,0.009233474731445312,
2314240,TEL-PPO,55.0,123,baseline,0.009233474731445312,
2318336,TEL-PPO,55.0,123,baseline,0.027287801106770832,
2318336,TEL-PPO,55.0,123,baseline,0.027287801106770832,
2318336,TEL-PPO,55.0,123,baseline,0.027287801106770832,
2322432,TEL-PPO,55.0,123,baseline,-0.014194488525390625,
2322432,TEL-PPO,55.0,123,baseline,-0.014194488525390625,
2322432,TEL-PPO,55.0,123,baseline,-0.014194488525390625,
2326528,TEL-PPO,55.0,123,baseline,0.010755538940429688,
2326528,TEL-PPO,55.0,123,baseline,0.010755538940429688,
2326528,TEL-PPO,55.0,123,baseline,0.010755538940429688,
2330624,TEL-PPO,55.0,123,baseline,-0.00182342529296875,
2330624,TEL-PPO,55.0,123,baseline,-0.00182342529296875,
2330624,TEL-PPO,55.0,123,baseline,-0.00182342529296875,
2334720,TEL-PPO,55.0,123,baseline,0.028757731119791668,
2334720,TEL-PPO,55.0,123,baseline,0.028757731119791668,
2334720,TEL-PPO,55.0,123,baseline,0.028757731119791668,
2338816,TEL-PPO,55.0,123,baseline,0.015003204345703125,
2338816,TEL-PPO,55.0,123,baseline,0.015003204345703125,
2338816,TEL-PPO,55.0,123,baseline,0.015003204345703125,
2342912,TEL-PPO,55.0,123,baseline,0.025104522705078125,
2342912,TEL-PPO,55.0,123,baseline,0.025104522705078125,
2342912,TEL-PPO,55.0,123,baseline,0.025104522705078125,
2347008,TEL-PPO,55.0,123,baseline,0.021955217633928572,
2347008,TEL-PPO,55.0,123,baseline,0.021955217633928572,
2347008,TEL-PPO,55.0,123,baseline,0.021955217633928572,
2351104,TEL-PPO,55.0,123,baseline,0.012579781668526786,
2351104,TEL-PPO,55.0,123,baseline,0.012579781668526786,
2351104,TEL-PPO,55.0,123,baseline,0.012579781668526786,
2355200,TEL-PPO,55.0,123,baseline,0.016290664672851562,
2355200,TEL-PPO,55.0,123,baseline,0.016290664672851562,
2355200,TEL-PPO,55.0,123,baseline,0.016290664672851562,
2359296,TEL-PPO,55.0,123,baseline,0.018992106119791668,
2359296,TEL-PPO,55.0,123,baseline,0.018992106119791668,
2359296,TEL-PPO,55.0,123,baseline,0.018992106119791668,
2363392,TEL-PPO,55.0,123,baseline,0.017377853393554688,
2363392,TEL-PPO,55.0,123,baseline,0.017377853393554688,
2363392,TEL-PPO,55.0,123,baseline,0.017377853393554688,
2367488,TEL-PPO,55.0,123,baseline,0.0014476776123046875,
2367488,TEL-PPO,55.0,123,baseline,0.0014476776123046875,
2367488,TEL-PPO,55.0,123,baseline,0.0014476776123046875,0.010796288081577846
2371584,TEL-PPO,55.0,123,baseline,0.006022135416666667,
2371584,TEL-PPO,55.0,123,baseline,0.006022135416666667,
2371584,TEL-PPO,55.0,123,baseline,0.006022135416666667,
2375680,TEL-PPO,55.0,123,baseline,0.004726409912109375,
2375680,TEL-PPO,55.0,123,baseline,0.004726409912109375,
2375680,TEL-PPO,55.0,123,baseline,0.004726409912109375,
2379776,TEL-PPO,55.0,123,baseline,0.015836715698242188,
2379776,TEL-PPO,55.0,123,baseline,0.015836715698242188,
2379776,TEL-PPO,55.0,123,baseline,0.015836715698242188,
2383872,TEL-PPO,55.0,123,baseline,0.001953125,
2383872,TEL-PPO,55.0,123,baseline,0.001953125,
2383872,TEL-PPO,55.0,123,baseline,0.001953125,
2387968,TEL-PPO,55.0,123,baseline,0.018811543782552082,
2387968,TEL-PPO,55.0,123,baseline,0.018811543782552082,
2387968,TEL-PPO,55.0,123,baseline,0.018811543782552082,
2392064,TEL-PPO,55.0,123,baseline,0.024036407470703125,
2392064,TEL-PPO,55.0,123,baseline,0.024036407470703125,
2392064,TEL-PPO,55.0,123,baseline,0.024036407470703125,
2396160,TEL-PPO,55.0,123,baseline,0.010986328125,
2396160,TEL-PPO,55.0,123,baseline,0.010986328125,
2396160,TEL-PPO,55.0,123,baseline,0.010986328125,
2400256,TEL-PPO,55.0,123,baseline,0.0079345703125,
2400256,TEL-PPO,55.0,123,baseline,0.0079345703125,
2400256,TEL-PPO,55.0,123,baseline,0.0079345703125,
2404352,TEL-PPO,55.0,123,baseline,0.017704010009765625,
2404352,TEL-PPO,55.0,123,baseline,0.017704010009765625,
2404352,TEL-PPO,55.0,123,baseline,0.017704010009765625,
2408448,TEL-PPO,55.0,123,baseline,0.0016994476318359375,
2408448,TEL-PPO,55.0,123,baseline,0.0016994476318359375,
2408448,TEL-PPO,55.0,123,baseline,0.0016994476318359375,
2412544,TEL-PPO,55.0,123,baseline,0.02167510986328125,
2412544,TEL-PPO,55.0,123,baseline,0.02167510986328125,
2412544,TEL-PPO,55.0,123,baseline,0.02167510986328125,
2416640,TEL-PPO,55.0,123,baseline,0.0017414093017578125,
2416640,TEL-PPO,55.0,123,baseline,0.0017414093017578125,
2416640,TEL-PPO,55.0,123,baseline,0.0017414093017578125,
2420736,TEL-PPO,55.0,123,baseline,-0.0024204254150390625,
2420736,TEL-PPO,55.0,123,baseline,-0.0024204254150390625,
2420736,TEL-PPO,55.0,123,baseline,-0.0024204254150390625,
2424832,TEL-PPO,55.0,123,baseline,0.008392333984375,
2424832,TEL-PPO,55.0,123,baseline,0.008392333984375,
2424832,TEL-PPO,55.0,123,baseline,0.008392333984375,
2428928,TEL-PPO,55.0,123,baseline,-0.00022379557291666666,
2428928,TEL-PPO,55.0,123,baseline,-0.00022379557291666666,
2428928,TEL-PPO,55.0,123,baseline,-0.00022379557291666666,
2433024,TEL-PPO,55.0,123,baseline,0.011762619018554688,
2433024,TEL-PPO,55.0,123,baseline,0.011762619018554688,
2433024,TEL-PPO,55.0,123,baseline,0.011762619018554688,
2437120,TEL-PPO,55.0,123,baseline,0.010972976684570312,
2437120,TEL-PPO,55.0,123,baseline,0.010972976684570312,
2437120,TEL-PPO,55.0,123,baseline,0.010972976684570312,
2441216,TEL-PPO,55.0,123,baseline,0.001055908203125,
2441216,TEL-PPO,55.0,123,baseline,0.001055908203125,
2441216,TEL-PPO,55.0,123,baseline,0.001055908203125,
2445312,TEL-PPO,55.0,123,baseline,0.027982439313616072,
2445312,TEL-PPO,55.0,123,baseline,0.027982439313616072,
2445312,TEL-PPO,55.0,123,baseline,0.027982439313616072,
